Monster,Monster ID,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,HP Multiplier,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Lizardfolk Sovereign,5195108-lizardfolk-sovereign,MM (2024),197.0,Elemental,Medium,generic,N,4.0,2,1000.0,3.0,1.0,2.0,0.0,0.0,2.0,3,1,4,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,78.0,103.5,2.0,2.0,5.0,5.0,18.5,18.5,
Lord Soth of Sithicus,6491370-lord-soth-of-sithicus,RTHW,158.0,Undead,Medium,unique,L,19.0,6,22000.0,6.0,0.0,5.0,1.0,3.0,5.0,6,6,5,1,9,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,18.0,18.0,228.0,318.0,6.3,10.3,12.0,12.0,128.66667,231.59999,19.0
Lord Soth of Sithicus,6491370-lord-soth-of-sithicus,RTHW,158.0,Undead,Medium,unique,L,20.0,6,25000.0,6.0,0.0,5.0,1.0,3.0,5.0,6,6,5,1,9,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,18.0,18.0,228.0,348.0,6.3,10.3,12.0,12.0,152.66667,274.80002,19.0
Loup Garou,6491371-loup-garou,RTHW,252.0,Monstrosity,Medium,generic,L,13.0,5,10000.0,7.0,4.0,5.0,2.0,3.0,3.0,7,9,10,2,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,17.0,17.0,187.0,277.0,5.7,5.7,12.0,12.0,124.5,124.5,
Lyrandar Scion,5976755-lyrandar-scion,EFotA,82.0,Humanoid,Medium,generic,N,4.0,2,1000.0,1.0,3.0,1.0,1.0,2.0,4.0,3,5,1,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,3.0,1.0,13.0,13.0,60.5,60.5,2.7,2.7,6.0,6.0,58.0,58.0,14.0
Madam Eva,6491372-madam-eva,RTHW,253.0,Humanoid,Medium,unique,N,10.0,4,5700.0,-1.0,0.0,2.0,3.0,5.0,4.0,-1,0,2,3,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,15.0,16.0,117.0,117.0,3.5,7.5,9.0,9.0,94.666664,113.6,17.0
Mage,4831023-mage,MM (2024),199.0,Humanoid,Medium,generic,N,6.0,3,2000.0,-1.0,2.0,0.0,3.0,1.0,0.0,-1,2,0,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,20.0,81.0,81.0,1.8,1.8,6.0,6.0,66.0,66.0,14.0
Mage Apprentice,5195109-mage-apprentice,MM (2024),198.0,Humanoid,Medium,generic,N,2.0,2,300.0,-1.0,2.0,1.0,3.0,1.0,0.0,-1,2,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,49.5,49.5,1.7,1.7,5.0,5.0,17.166666,17.166666,13.0
Magma Mephit,5195110-magma-mephit,MM (2024),207.0,Elemental,Small,generic,N,0.5,2,75.0,-1.0,1.0,1.0,-2.0,0.0,0.0,-1,1,1,-2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,18.0,18.0,-0.2,-0.2,3.0,3.0,9.333333,11.666667,11.0
Magmin,5195111-magmin,MM (2024),200.0,Elemental,Small,generic,N,0.5,2,75.0,-2.0,2.0,1.0,-1.0,0.0,0.0,-2,2,1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,13.5,13.5,0.0,0.0,4.0,4.0,7.0,11.666667,
Mammoth,5195112-mammoth,MM (2024),365.0,Beast,Huge,generic,N,6.0,3,2000.0,7.0,-1.0,5.0,-4.0,0.0,-2.0,10,-1,8,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,13.0,126.5,126.5,1.8,1.8,10.0,10.0,45.666668,45.666668,18.0
Manes,5195114-manes,MM (2024),201.0,Fiend,Small,generic,N,0.125,2,19.0,0.0,-1.0,1.0,-4.0,-1.0,-3.0,0,-1,1,-4,-1,-3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,9.0,9.0,9.0,9.0,-1.3,-1.3,2.0,2.0,5.0,5.0,
Manes Vaporspawn,5195113-manes-vaporspawn,MM (2024),201.0,Fiend,Medium,generic,N,1.0,2,150.0,2.0,1.0,2.0,-3.0,-1.0,-4.0,2,1,2,-3,-1,-4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,17.0,19.5,23.4,-0.5,3.5,4.0,8.0,10.5,10.5,
Manshoon,5900664-manshoon,FRAiF,265.0,Humanoid,Medium,unique,N,13.0,5,10000.0,0.0,2.0,2.0,6.0,2.0,3.0,0,2,2,11,7,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,15.0,20.0,214.5,214.5,4.2,8.2,11.0,11.0,96.0,96.0,
Manticore,5195115-manticore,MM (2024),202.0,Monstrosity,Large,generic,N,3.0,2,600.0,3.0,3.0,3.0,-2.0,1.0,-1.0,3,3,3,-2,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,14.0,68.0,68.0,1.2,1.2,5.0,5.0,22.5,22.5,
Marid,5195116-marid,MM (2024),203.0,Elemental,Large,generic,N,11.0,4,6800.0,6.0,1.0,8.0,4.0,3.0,4.0,6,5,8,4,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,5.0,1.0,17.0,19.0,229.5,229.5,5.7,5.7,10.0,10.0,72.0,72.0,18.0
Marilith,5195117-marilith,MM (2024),204.0,Fiend,Large,generic,N,16.0,5,15000.0,4.0,5.0,5.0,4.0,3.0,5.0,9,5,10,4,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,10.0,1.0,16.0,20.0,220.5,220.5,7.7,11.7,10.0,10.0,120.0,120.0,17.0
Mastiff,4775828-mastiff,MM (2024),365.0,Beast,Medium,generic,N,0.125,2,19.0,1.0,2.0,1.0,-4.0,1.0,-2.0,1,2,1,-4,3,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,5.5,5.5,0.2,0.2,3.0,3.0,4.5,4.5,
Medani Inquisitive,5976756-medani-inquisitive,EFotA,82.0,Humanoid,Medium,generic,N,3.0,2,600.0,2.0,0.0,2.0,2.0,3.0,2.0,2,0,4,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,15.0,45.5,45.5,2.5,2.5,4.0,6.0,19.5,33.5,
Medusa,5195118-medusa,MM (2024),205.0,Monstrosity,Medium,generic,N,6.0,3,2000.0,0.0,3.0,3.0,1.0,1.0,2.0,0,3,3,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,15.0,17.0,127.5,127.5,2.2,2.2,6.0,8.0,39.5,39.5,13.0
Merfolk Skirmisher,5195119-merfolk-skirmisher,MM (2024),209.0,Elemental,Medium,generic,N,0.125,2,19.0,0.0,1.0,1.0,0.0,2.0,1.0,0,1,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,0.8,0.8,2.0,2.0,6.0,6.0,
Merfolk Wavebender,5195120-merfolk-wavebender,MM (2024),209.0,Elemental,Medium,generic,N,6.0,3,2000.0,0.0,4.0,2.0,1.0,4.0,2.0,0,7,5,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,14.0,14.0,97.5,97.5,4.2,4.2,7.0,7.0,55.0,55.0,15.0
Merrow,5195121-merrow,MM (2024),210.0,Monstrosity,Large,generic,N,2.0,2,300.0,4.0,2.0,2.0,-1.0,0.0,-1.0,4,2,2,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,13.0,45.0,45.0,1.0,1.0,6.0,6.0,22.0,22.0,
Mezzoloth,5195122-mezzoloth,MM (2024),211.0,Fiend,Medium,generic,N,5.0,3,1400.0,4.0,0.0,3.0,-2.0,2.0,0.0,4,0,3,-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,3.0,1.0,18.0,18.0,75.0,75.0,1.2,5.2,7.0,7.0,40.333332,40.333332,13.0
Mi-Go,6491373-mi-go,RTHW,254.0,Aberration,Medium,generic,N,9.0,4,4500.0,5.0,2.0,3.0,5.0,2.0,1.0,5,6,3,9,6,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,6.0,1.0,16.0,16.0,120.0,120.0,5.0,9.0,9.0,9.0,79.0,79.0,17.0
Mimic,5195123-mimic,MM (2024),212.0,Monstrosity,Medium,generic,N,2.0,2,300.0,3.0,1.0,2.0,-3.0,1.0,-1.0,3,1,2,-3,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,12.0,12.0,58.5,58.5,0.5,0.5,5.0,8.0,15.0,15.0,
Mind Flayer,5195125-mind-flayer,MM (2024),214.0,Aberration,Medium,generic,N,7.0,3,2600.0,0.0,1.0,1.0,4.0,3.0,3.0,0,4,1,7,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,15.0,15.0,99.0,120.0,4.0,8.0,7.0,7.0,46.333332,46.333332,15.0
Mind Flayer Arcanist,5195124-mind-flayer-arcanist,MM (2024),214.0,Aberration,Medium,generic,N,11.0,4,6800.0,0.0,2.0,1.0,5.0,3.0,3.0,0,6,1,9,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,16.0,19.0,143.0,173.0,5.0,9.0,9.0,9.0,95.0,95.0,17.0
Minotaur of Baphomet,5195126-minotaur-of-baphomet,MM (2024),215.0,Monstrosity,Large,generic,N,3.0,2,600.0,4.0,0.0,3.0,-2.0,3.0,-1.0,4,0,3,-2,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,85.0,85.0,1.2,1.2,6.0,6.0,23.5,23.5,
Minotaur Skeleton,5195127-minotaur-skeleton,MM (2024),283.0,Undead,Large,generic,N,2.0,2,300.0,4.0,0.0,2.0,-2.0,-1.0,-3.0,4,0,2,-2,-1,-3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,45.0,45.0,0.0,0.0,6.0,6.0,16.666666,16.666666,
Mist Horror,6491374-mist-horror,RTHW,255.0,Undead,Large,generic,N,3.0,2,600.0,-5.0,2.0,1.0,-2.0,1.0,3.0,-5,2,1,-2,1,3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,13.0,17.0,45.5,91.0,0.0,4.0,5.0,5.0,17.0,17.0,13.0
Mist Wanderer,6491375-mist-wanderer,RTHW,256.0,Humanoid,Medium,generic,N,3.0,2,600.0,0.0,2.0,2.0,1.0,3.0,1.0,0,2,2,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,13.0,52.0,62.0,1.5,1.5,5.0,5.0,28.166666,28.166666,13.0
Modron Duodrone,5195128-modron-duodrone,MM (2024),217.0,Construct,Medium,generic,N,0.25,2,37.0,0.0,1.0,1.0,-2.0,0.0,-2.0,0,1,1,-2,0,-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,11.0,11.0,-0.3,-0.3,3.0,3.0,9.0,9.0,
Modron Monodrone,5195129-modron-monodrone,MM (2024),216.0,Construct,Medium,generic,N,0.125,2,19.0,0.0,2.0,1.0,-3.0,0.0,-3.0,0,2,1,-3,0,-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,5.5,5.5,-0.5,-0.5,4.0,4.0,6.5,6.5,
Modron Pentadrone,5195130-modron-pentadrone,MM (2024),218.0,Construct,Large,generic,N,2.0,2,300.0,2.0,2.0,1.0,0.0,0.0,1.0,2,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,16.0,32.5,32.5,1.0,1.0,4.0,4.0,27.5,27.5,11.0
Modron Quadrone,5195131-modron-quadrone,MM (2024),218.0,Construct,Medium,generic,N,1.0,2,150.0,1.0,2.0,1.0,0.0,0.0,0.0,1,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,20.0,22.0,22.0,0.7,0.7,4.0,4.0,18.0,18.0,
Modron Tridrone,5195132-modron-tridrone,MM (2024),217.0,Construct,Medium,generic,N,0.5,2,75.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,1,-1,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,16.5,16.5,0.2,0.2,3.0,3.0,13.5,13.5,
Mordenheim’s Monster,6491376-mordenheims-monster,RTHW,257.0,Construct,Medium,generic,N,12.0,4,8200.0,6.0,3.0,4.0,2.0,0.0,-3.0,10,7,4,2,0,-3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,1.25,18.0,18.0,161.5,201.9,3.3,7.3,10.0,12.0,80.0,80.0,18.0
Mother Lorinda,6491377-mother-lorinda,RTHW,166.0,Fey,Medium,unique,L,8.0,3,3500.0,4.0,1.0,3.0,1.0,3.0,2.0,7,4,6,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,18.0,18.0,105.0,165.0,4.3,4.3,7.0,7.0,72.666664,87.200005,14.0
Mother Lorinda,6491377-mother-lorinda,RTHW,166.0,Fey,Medium,unique,LD,9.0,4,4500.0,4.0,1.0,3.0,1.0,3.0,2.0,7,4,6,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,18.0,18.0,105.0,185.0,4.3,4.3,7.0,7.0,86.666664,104.0,14.0
Mud Mephit,5195133-mud-mephit,MM (2024),207.0,Elemental,Small,generic,N,0.25,2,37.0,-1.0,1.0,1.0,-1.0,0.0,-2.0,-1,1,1,-1,0,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,13.5,13.5,-0.3,-0.3,3.0,3.0,4.5,4.5,
Mule,4775829-mule,MM (2024),365.0,Beast,Medium,generic,N,0.125,2,19.0,2.0,0.0,1.0,-4.0,0.0,-3.0,4,0,1,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,11.0,11.0,-0.3,-0.3,4.0,4.0,4.5,4.5,
Mummy,5195135-mummy,MM (2024),219.0,Undead,Medium,generic,N,3.0,2,600.0,3.0,-1.0,2.0,-2.0,1.0,1.0,3,-1,2,-2,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,11.0,12.0,58.5,58.5,1.0,1.0,5.0,5.0,38.0,38.0,11.0
Mummy Lord,5195134-mummy-lord,MM (2024),221.0,Undead,Medium,generic,L,15.0,5,13000.0,4.0,0.0,3.0,0.0,4.0,3.0,4,0,3,5,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,17.0,19.0,187.5,388.5,4.0,8.0,9.0,9.0,126.5,126.5,17.0
Mummy Lord,5195134-mummy-lord,MM (2024),221.0,Undead,Medium,generic,LL,16.0,5,15000.0,4.0,0.0,3.0,0.0,4.0,3.0,4,0,3,5,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,17.0,19.0,187.5,430.5,4.0,8.0,9.0,9.0,152.0,152.0,17.0
Myconid Adult,5195136-myconid-adult,MM (2024),223.0,Plant,Medium,generic,N,0.5,2,75.0,0.0,0.0,1.0,0.0,1.0,-2.0,0,0,1,0,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,16.5,16.5,0.0,0.0,2.0,2.0,8.0,8.0,
Myconid Sovereign,5195137-myconid-sovereign,MM (2024),223.0,Plant,Large,generic,N,2.0,2,300.0,1.0,0.0,2.0,1.0,2.0,0.0,1,0,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,45.0,54.0,1.0,1.0,3.0,6.0,11.0,11.0,12.0
Myconid Spore Servant,5195138-myconid-spore-servant,MM (2024),223.0,Plant,Medium,generic,N,1.0,2,150.0,3.0,1.0,3.0,-4.0,-2.0,-5.0,3,1,3,-4,-2,-5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,37.5,37.5,-0.7,-0.7,5.0,5.0,9.0,9.0,
Myconid Sprout,5195139-myconid-sprout,MM (2024),222.0,Plant,Small,generic,N,0.0,2,7.0,-1.0,0.0,0.0,-1.0,0.0,-3.0,-1,0,0,-1,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,3.5,3.5,-0.8,-0.8,1.0,1.0,4.0,4.0,
Nalfeshnee,5195140-nalfeshnee,MM (2024),224.0,Fiend,Large,generic,N,13.0,5,10000.0,5.0,0.0,6.0,4.0,1.0,2.0,5,0,11,9,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,5.0,1.0,18.0,18.0,184.0,184.0,6.3,10.3,10.0,10.0,99.666664,99.666664,15.0
Necrichor,6491378-necrichor,RTHW,258.0,Undead,Medium,generic,N,7.0,3,2600.0,-1.0,3.0,4.0,3.0,1.0,0.0,-1,3,7,6,4,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,3.0,1.0,14.0,16.0,85.0,125.0,3.2,3.2,6.0,6.0,46.0,46.0,15.0
Necromancer Archmage,6719580-necromancer-archmage,AU,139.0,Humanoid,Medium,generic,N,15.0,5,13000.0,0.0,3.0,1.0,5.0,2.0,3.0,0,3,6,10,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,8.0,1.0,16.0,21.0,225.5,225.5,4.8,8.8,10.0,10.0,112.0,112.0,18.0
Needle Blight,5195141-needle-blight,MM (2024),43.0,Plant,Medium,generic,N,0.25,2,37.0,1.0,1.0,1.0,-3.0,-1.0,-4.0,1,1,1,-3,-1,-4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,16.5,16.5,-0.8,-0.8,3.0,3.0,6.0,6.0,
