Monster,Monster ID,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,HP Multiplier,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Hybrid Spy,175374-hybrid-spy,GGtR,218.0,humanoid,medium,generic,N,0.5,2,100.0,0.0,3.0,1.0,1.0,2.0,-1.0,0,3,1,1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,13.0,22.0,22.0,1.0,1.0,5.0,5.0,13.0,13.0,
Hydra,16929-hydra,MM (2014),190.0,monstrosity,huge,generic,N,8.0,3,3900.0,5.0,1.0,5.0,-4.0,0.0,-2.0,5,1,5,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,172.5,172.5,0.8,0.8,8.0,8.0,50.0,50.0,
Hydroloth,93837-hydroloth,MToF,249.0,fiend,medium,legacy,N,9.0,4,5000.0,1.0,5.0,3.0,4.0,0.0,2.0,1,5,3,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,2.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,5.0,1.5,15.0,15.0,135.0,202.5,2.5,6.5,9.0,11.0,38.0,38.0,16.0
Hydroloth,2560851-hydroloth,MPMotM,158.0,fiend,medium,generic,N,9.0,4,5000.0,1.0,5.0,3.0,4.0,0.0,2.0,1,5,3,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,2.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,5.0,1.5,15.0,15.0,135.0,202.5,2.5,6.5,9.0,11.0,50.0,50.0,16.0
Hypnos Magen,1123097-hypnos-magen,IDRotF,301.0,construct,medium,generic,N,1.0,2,200.0,0.0,2.0,4.0,2.0,0.0,-2.0,0,2,4,2,0,-2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,34.0,34.0,1.0,5.0,4.0,4.0,11.0,11.0,12.0
Hythonia,909488-hythonia,MOoT,252.0,monstrosity,large,unique,LL,17.0,6,18000.0,5.0,3.0,4.0,2.0,3.0,4.0,11,3,10,2,3,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,17.0,20.0,199.5,289.5,6.5,6.5,11.0,11.0,194.66667,194.66667,18.0
Iarno “Glasstaff” Albrek,3805750-iarno-glasstaff-albrek,PaBTSO,43.0,humanoid,medium,unique,N,1.0,2,200.0,-1.0,2.0,0.0,3.0,1.0,0.0,-1,2,0,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,21.0,22.5,22.5,1.5,1.5,5.0,5.0,13.0,13.0,
Ice Devil,16931-ice-devil,MM (2014),75.0,fiend,large,generic,N,14.0,5,11500.0,5.0,2.0,4.0,4.0,2.0,4.0,5,7,9,4,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.5,18.0,18.0,180.5,270.8,6.8,10.8,10.0,10.0,77.666664,77.666664,17.0
Ice Mephit,16932-ice-mephit,MM (2014),215.0,elemental,small,generic,N,0.5,2,100.0,-2.0,1.0,0.0,-1.0,0.0,1.0,-2,1,0,-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,21.0,21.0,-0.2,-0.2,3.0,3.0,8.0,8.0,10.0
Ice Spider Queen,299571-ice-spider-queen,SKT,128.0,beast,large,unique,N,2.0,2,450.0,2.0,3.0,1.0,-4.0,0.0,-3.0,2,3,1,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,14.0,45.5,45.5,-0.2,-0.2,5.0,5.0,16.5,21.5,11.0
Ice Toad,21903-ice-toad,RoT,90.0,monstrosity,medium,generic,N,1.0,2,200.0,1.0,0.0,2.0,-1.0,0.0,-2.0,1,0,2,-1,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,32.5,32.5,0.0,0.0,3.0,3.0,12.0,12.0,
Ice Troll,1123099-ice-troll,IDRotF,295.0,giant,large,generic,N,8.0,3,3900.0,4.0,-1.0,6.0,-2.0,-1.0,-2.0,4,-1,6,-2,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,16.0,16.0,115.0,145.0,0.7,0.7,7.0,7.0,66.0,66.0,
Icewind Kobold,1123101-icewind-kobold,IDRotF,296.0,humanoid,small,generic,N,0.125,2,25.0,-2.0,2.0,1.0,-1.0,-1.0,-1.0,-2,4,3,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,9.0,9.0,0.3,0.3,4.0,4.0,4.5,4.5,
Icewind Kobold Zombie,1123100-icewind-kobold-zombie,IDRotF,297.0,undead,small,generic,N,0.125,2,25.0,-1.0,-2.0,3.0,-4.0,-2.0,-4.0,-1,-2,3,-4,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,1.0,9.0,9.0,19.5,26.5,-1.3,-1.3,1.0,1.0,2.5,2.5,
Iggwilv the Witch Queen,1979789-iggwilv-the-witch-queen,TWBtW,205.0,fey,medium,unique,L,20.0,6,25000.0,0.0,4.0,4.0,8.0,1.0,6.0,0,4,4,14,7,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,19.0,19.0,255.0,586.5,6.8,10.8,16.0,16.0,61.0,61.0,22.0
Illusionist,17335-illusionist,VGtM,214.0,humanoid,medium,legacy,N,3.0,2,700.0,-1.0,2.0,1.0,3.0,0.0,1.0,-1,2,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,17.0,38.5,38.5,1.7,1.7,5.0,5.0,31.0,31.0,13.0
Illusionist Wizard,2560852-illusionist-wizard,MPMotM,263.0,humanoid,medium,generic,N,3.0,2,700.0,-1.0,2.0,1.0,3.0,0.0,1.0,-1,2,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,19.0,44.0,44.0,1.7,1.7,5.0,5.0,28.0,28.0,
Imix,17461-imix,PotA,214.0,elemental,huge,unique,LL,19.0,6,22000.0,4.0,7.0,6.0,2.0,3.0,6.0,4,13,12,2,3,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,17.0,17.0,325.0,415.0,7.7,11.7,12.0,12.0,216.0,216.0,20.0
Immortal Lotus Monk,1528967-immortal-lotus-monk,CM,165.0,humanoid,medium,generic,N,5.0,3,1800.0,1.0,3.0,2.0,0.0,2.0,0.0,1,3,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15.0,15.0,65.0,65.0,1.3,1.3,6.0,10.0,15.0,15.0,
Imp,16933-imp,MM (2014),76.0,fiend,tiny,generic,N,1.0,2,200.0,-2.0,3.0,1.0,0.0,1.0,2.0,-2,3,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,13.0,13.0,10.5,21.0,0.8,4.8,5.0,5.0,15.0,15.0,
Incubus,257235-incubus,MM (2014),285.0,fiend,medium,generic,N,4.0,2,1100.0,-1.0,3.0,1.0,2.0,1.0,5.0,-1,3,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,3.0,2.0,15.0,15.0,66.0,132.0,1.8,1.8,7.0,7.0,21.333334,21.333334,15.0
Indentured Spirit,175561-indentured-spirit,GGtR,206.0,undead,medium,generic,N,1.0,2,200.0,-2.0,1.0,0.0,0.0,1.0,0.0,-2,1,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7,0.7,0.7,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,2.0,11.0,11.0,13.5,27.0,0.0,0.0,3.0,3.0,10.0,10.0,
Infected Elder Brain,3805751-infected-elder-brain,PaBTSO,159.0,aberration,large,generic,N,11.0,4,7200.0,2.0,0.0,5.0,5.0,4.0,5.0,2,0,5,9,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,189.0,189.0,5.5,9.5,6.0,10.0,65.833336,92.166664,17.0
Initiate of the Comet,3960619-initiate-of-the-comet,TBoMT,93.0,humanoid,medium,generic,N,4.0,2,1100.0,1.0,2.0,3.0,0.0,1.0,3.0,1,2,3,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,13.0,75.0,75.0,2.3,6.3,5.0,5.0,28.0,28.0,
Inkling Mascot,2160307-inkling-mascot,SACoC,195.0,ooze,tiny,generic,N,0.25,2,50.0,0.0,3.0,2.0,-2.0,-2.0,0.0,0,3,2,-2,-2,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,13.0,17.0,18.0,18.0,0.2,4.2,5.0,9.0,5.5,5.5,
Inquisitor of the Mind Fire,1680926-inquisitor-of-the-mind-fire,VRGtR,248.0,humanoid,medium,generic,N,8.0,3,3900.0,0.0,2.0,1.0,3.0,3.0,4.0,0,2,1,6,6,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,16.0,77.0,115.5,3.7,3.7,7.0,7.0,55.0,55.0,
Inquisitor of the Sword,1680927-inquisitor-of-the-sword,VRGtR,249.0,humanoid,medium,generic,N,8.0,3,3900.0,1.0,2.0,2.0,2.0,4.0,3.0,1,2,2,5,7,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,16.0,91.0,121.0,3.8,3.8,7.0,7.0,55.0,55.0,
Inquisitor of the Tome,1680928-inquisitor-of-the-tome,VRGtR,249.0,humanoid,medium,generic,N,8.0,3,3900.0,0.0,1.0,1.0,4.0,3.0,2.0,0,1,1,7,6,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,16.0,77.0,77.0,3.3,3.3,7.0,7.0,59.666668,64.666664,15.0
Inspired,489058-inspired,ERftLW,294.0,humanoid,medium,generic,N,2.0,2,450.0,0.0,2.0,0.0,3.0,0.0,3.0,0,2,0,5,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,15.0,15.0,40.5,40.5,2.0,2.0,4.0,4.0,34.0,34.0,13.0
Intellect Devourer,17163-intellect-devourer,MM (2014),191.0,aberration,tiny,generic,N,2.0,2,450.0,-2.0,2.0,1.0,1.0,0.0,0.0,-2,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,12.0,21.0,21.0,0.3,0.3,4.0,4.0,18.0,18.0,12.0
Intellect Snare,3805753-intellect-snare,PaBTSO,208.0,aberration,small,generic,N,8.0,3,3900.0,1.0,4.0,2.0,6.0,3.0,0.0,1,4,2,9,6,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,14.0,14.0,99.0,207.0,4.2,8.2,9.0,9.0,42.0,42.0,17.0
Invisible Stalker,16934-invisible-stalker,MM (2014),192.0,elemental,medium,generic,N,6.0,3,2300.0,3.0,4.0,2.0,0.0,2.0,0.0,3,4,2,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.5,14.0,18.0,104.0,156.0,1.8,5.8,6.0,10.0,20.0,20.0,
Iron Cobra,93842-iron-cobra,MToF,125.0,construct,medium,legacy,N,4.0,2,1100.0,1.0,3.0,2.0,-4.0,0.0,-5.0,1,3,2,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,13.0,13.0,45.5,111.0,-0.5,3.5,5.0,5.0,6.5,20.0,13.0
Iron Consul,417125-iron-consul,BGDiA,232.0,humanoid,medium,generic,N,2.0,2,450.0,3.0,0.0,3.0,1.0,2.0,3.0,3,0,3,1,4,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,18.0,45.0,45.0,2.3,2.3,5.0,5.0,14.0,14.0,
Iron Defender,561453-iron-defender,ERftLW,293.0,construct,medium,generic,N,1.0,2,200.0,3.0,2.0,3.0,-1.0,0.0,-2.0,3,2,3,-1,0,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,17.0,17.0,30.0,30.0,0.8,0.8,5.0,5.0,9.0,9.0,13.0
Iron Golem,16935-iron-golem,MM (2014),170.0,construct,large,generic,N,16.0,5,15000.0,7.0,-1.0,5.0,-4.0,0.0,-5.0,7,-1,5,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.5,20.0,20.0,210.0,315.0,0.3,4.3,13.0,13.0,60.666668,60.666668,19.0
Ironscale Hydra,909489-ironscale-hydra,MOoT,231.0,monstrosity,gargantuan,generic,N,12.0,4,8400.0,6.0,0.0,6.0,-4.0,0.0,-2.0,6,0,6,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,181.5,181.5,1.0,1.0,10.0,10.0,103.0,103.0,
Irvan Wastewalker (Tier 1),2407544-irvan-wastewalker-tier-1,CRCotN,189.0,humanoid,medium,unique,N,3.0,2,700.0,-1.0,2.0,1.0,1.0,1.0,1.0,-1,4,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,13.0,66.0,71.0,1.5,1.5,4.0,4.0,23.0,23.0,
Irvan Wastewalker (Tier 2),2407545-irvan-wastewalker-tier-2,CRCotN,191.0,humanoid,medium,unique,N,5.0,3,1800.0,0.0,3.0,1.0,2.0,2.0,2.0,0,6,4,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15.0,15.0,99.0,109.0,2.7,2.7,6.0,6.0,39.0,39.0,
Irvan Wastewalker (Tier 3),2407546-irvan-wastewalker-tier-3,CRCotN,194.0,humanoid,medium,unique,N,8.0,3,3900.0,0.0,5.0,2.0,3.0,3.0,3.0,0,8,5,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,17.0,17.0,123.5,133.5,3.7,3.7,8.0,8.0,56.0,56.0,
Isarr Kronenstrom,1123102-isarr-kronenstrom,IDRotF,307.0,humanoid,medium,unique,N,8.0,3,3900.0,3.0,3.0,2.0,2.0,2.0,3.0,3,3,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15.0,15.0,117.0,147.0,2.5,2.5,6.0,10.0,54.0,54.0,
Ishel,744319-ishel,EGtW,231.0,humanoid,medium,unique,N,0.5,2,100.0,0.0,2.0,0.0,0.0,0.0,1.0,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,17.0,24.0,24.0,0.5,0.5,4.0,4.0,5.5,5.5,
Isperia,175777-isperia,GGtR,227.0,monstrosity,gargantuan,unique,L,21.0,7,33000.0,5.0,2.0,4.0,6.0,8.0,5.0,5,9,11,13,15,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.25,17.0,17.0,261.0,517.5,9.7,13.7,12.0,12.0,119.0,119.0,23.0
Istarian Drone,3081110-istarian-drone,DSotDQ,202.0,construct,medium,generic,N,6.0,3,2300.0,5.0,0.0,4.0,-3.0,0.0,-3.0,5,0,4,-3,0,-3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,17.0,18.0,127.5,127.5,0.5,0.5,8.0,9.0,28.0,28.0,15.0
Istrid Horn,149851-istrid-horn,WDH,199.0,humanoid,medium,unique,N,8.0,3,3900.0,1.0,0.0,2.0,0.0,3.0,1.0,1,0,5,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,18.0,18.0,117.0,117.0,2.2,2.2,6.0,6.0,62.666668,62.666668,14.0
Ixitxachitl,17380-ixitxachitl,OotA,225.0,aberration,small,generic,N,0.25,2,50.0,1.0,3.0,1.0,1.0,1.0,-2.0,1,3,1,1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15.0,15.0,18.0,18.0,0.8,0.8,3.0,3.0,4.5,7.0,
Izek Strazni,17365-izek-strazni,CoS,232.0,humanoid,medium,unique,N,5.0,3,1800.0,4.0,2.0,3.0,0.0,-1.0,2.0,4,2,3,0,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,112.5,112.5,1.7,1.7,7.0,7.0,30.0,30.0,
Jabberwock,1979790-jabberwock,TWBtW,236.0,dragon,huge,legendary,L,13.0,5,10000.0,5.0,1.0,5.0,-3.0,-2.0,0.0,10,6,10,2,3,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,18.0,115.0,293.8,6.0,6.0,10.0,10.0,81.166664,81.166664,18.0
Jackalwere,17164-jackalwere,MM (2014),193.0,humanoid,medium,generic,N,0.5,2,100.0,0.0,2.0,0.0,1.0,0.0,0.0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,12.0,18.0,36.0,0.5,0.5,4.0,5.0,5.0,5.0,
Jaculi,33039-jaculi,ToA,225.0,beast,large,generic,N,0.5,2,100.0,2.0,2.0,0.0,-4.0,-1.0,-4.0,2,2,0,-4,-1,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,16.5,16.5,-0.8,-0.8,4.0,4.0,11.333333,11.333333,
Jade Tigress,1528968-jade-tigress,CM,166.0,humanoid,medium,unique,N,8.0,3,3900.0,4.0,2.0,2.0,0.0,3.0,0.0,7,2,5,0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,15.0,15.0,70.5,174.0,2.8,2.8,7.0,7.0,39.0,39.0,15.0
Jalester Silvermane,149770-jalester-silvermane,WDH,205.0,humanoid,medium,unique,N,4.0,2,1100.0,2.0,2.0,1.0,1.0,2.0,1.0,4,2,3,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,18.0,71.5,87.5,2.2,2.2,4.0,4.0,25.0,25.0,
Jammer Leech,2821177-jammer-leech,SAiS:BAM,30.0,plant,tiny,generic,N,1.0,2,200.0,0.0,-5.0,3.0,-5.0,0.0,-5.0,0,-5,3,-5,0,-5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.0,1.0,12.0,12.0,27.5,27.5,-2.0,-2.0,2.0,2.0,6.0,9.333333,13.0
