Book,Page,Type,Category,Legendary,CR,PB,Size,Str,Dex,Con,Int,Wis,Cha,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Prof,Dex Prof,Con Prof,Int Prof,Wis Prof,Cha Prof,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save
MPMotM,224.0,monstrosity,generic,N,7.0,3.0,medium,17.0,12.0,15.0,6.0,7.0,5.0,3.0,1.0,2.0,-2.0,-2.0,-3.0,False,False,False,False,False,False,3.0,1.0,2.0,-2.0,-2.0,-3.0
MToF,233.0,monstrosity,legacy,N,7.0,3.0,medium,17.0,12.0,15.0,6.0,7.0,5.0,3.0,1.0,2.0,-2.0,-2.0,-3.0,False,False,False,False,False,False,3.0,1.0,2.0,-2.0,-2.0,-3.0
VRGtR,237.0,monstrosity,legendary,L,13.0,5.0,medium,18.0,18.0,18.0,14.0,16.0,16.0,4.0,4.0,4.0,2.0,3.0,3.0,False,True,True,False,False,True,4.0,9.0,9.0,2.0,3.0,8.0
CoS,233.0,humanoid,unique,N,10.0,4.0,medium,8.0,11.0,12.0,17.0,20.0,18.0,-1.0,0.0,1.0,3.0,5.0,4.0,False,False,False,False,False,False,-1.0,0.0,1.0,3.0,5.0,4.0
WDotMM,96.0,construct,unique,N,2.0,2.0,large,15.0,15.0,11.0,10.0,10.0,7.0,2.0,2.0,0.0,0.0,0.0,-2.0,False,False,False,False,False,False,2.0,2.0,0.0,0.0,0.0,-2.0
SKT,241.0,elemental,legendary,L,23.0,7.0,gargantuan,21.0,22.0,20.0,10.0,10.0,19.0,5.0,6.0,5.0,0.0,0.0,4.0,False,False,True,False,True,True,5.0,6.0,12.0,0.0,7.0,11.0
MM,347.0,humanoid,generic,N,6.0,3.0,medium,9.0,14.0,11.0,17.0,12.0,11.0,-1.0,2.0,0.0,3.0,1.0,0.0,False,False,False,True,True,False,-1.0,2.0,0.0,6.0,4.0,0.0
SaCoC,199.0,monstrosity,generic,N,5.0,3.0,large,19.0,15.0,16.0,11.0,17.0,10.0,4.0,2.0,3.0,0.0,3.0,0.0,False,False,False,True,True,True,4.0,2.0,3.0,3.0,6.0,3.0
IDRotF,300.0,construct,generic,N,2.0,2.0,medium,14.0,14.0,18.0,10.0,10.0,7.0,2.0,2.0,4.0,0.0,0.0,-2.0,False,False,False,False,False,False,2.0,2.0,4.0,0.0,0.0,-2.0
IDRotF,301.0,construct,generic,N,1.0,2.0,medium,10.0,14.0,18.0,14.0,10.0,7.0,0.0,2.0,4.0,2.0,0.0,-2.0,False,False,False,False,False,False,0.0,2.0,4.0,2.0,0.0,-2.0
CRCotN,189.0,giant,unique,N,3.0,2.0,large,18.0,14.0,16.0,14.0,14.0,8.0,4.0,2.0,3.0,2.0,2.0,-1.0,True,False,True,False,False,False,6.0,2.0,5.0,2.0,2.0,-1.0
CRCotN,191.0,giant,unique,N,5.0,3.0,large,18.0,14.0,18.0,14.0,16.0,8.0,4.0,2.0,4.0,2.0,3.0,-1.0,True,False,True,False,False,False,7.0,2.0,7.0,2.0,3.0,-1.0
CRCotN,194.0,giant,unique,N,8.0,3.0,large,20.0,14.0,18.0,14.0,14.0,8.0,5.0,2.0,4.0,2.0,2.0,-1.0,True,False,True,False,False,False,8.0,2.0,7.0,2.0,2.0,-1.0
MM,212.0,elemental,generic,N,0.5,2.0,small,7.0,15.0,12.0,8.0,11.0,10.0,-2.0,2.0,1.0,-1.0,0.0,0.0,False,False,False,False,False,False,-2.0,2.0,1.0,-1.0,0.0,0.0
BGDiA,127.0,fiend,unique,N,14.0,5.0,medium,14.0,18.0,18.0,14.0,18.0,20.0,2.0,4.0,4.0,2.0,4.0,5.0,False,False,False,False,True,True,2.0,4.0,4.0,2.0,9.0,10.0
TftYP,239.0,monstrosity,unique,N,10.0,4.0,huge,25.0,11.0,20.0,11.0,15.0,15.0,7.0,0.0,5.0,0.0,2.0,2.0,True,False,True,True,True,True,11.0,0.0,9.0,4.0,6.0,6.0
MM,332.0,beast,generic,N,6.0,3.0,huge,24.0,9.0,21.0,3.0,11.0,6.0,7.0,-1.0,5.0,-4.0,0.0,-2.0,False,False,False,False,False,False,7.0,-1.0,5.0,-4.0,0.0,-2.0
MM,60.0,fiend,generic,N,0.125,2.0,small,10.0,9.0,13.0,3.0,8.0,4.0,0.0,-1.0,1.0,-4.0,-1.0,-3.0,False,False,False,False,False,False,0.0,-1.0,1.0,-4.0,-1.0,-3.0
WDH,209.0,humanoid,unique,N,13.0,5.0,medium,10.0,14.0,12.0,23.0,15.0,16.0,0.0,2.0,1.0,6.0,2.0,3.0,False,False,False,True,True,False,0.0,2.0,1.0,11.0,7.0,3.0
WDH,208.0,humanoid,unique,N,8.0,3.0,medium,10.0,14.0,12.0,23.0,15.0,16.0,0.0,2.0,1.0,6.0,2.0,3.0,False,False,False,True,True,False,0.0,2.0,1.0,9.0,5.0,3.0
MM,213.0,monstrosity,generic,N,3.0,2.0,large,17.0,16.0,17.0,7.0,12.0,8.0,3.0,3.0,3.0,-2.0,1.0,-1.0,False,False,False,False,False,False,3.0,3.0,3.0,-2.0,1.0,-1.0
ToA,227.0,plant,generic,N,1.0,2.0,large,15.0,14.0,12.0,1.0,10.0,2.0,2.0,2.0,1.0,-5.0,0.0,-4.0,False,False,False,False,False,False,2.0,2.0,1.0,-5.0,0.0,-4.0
MM,61.0,fiend,generic,N,16.0,5.0,large,18.0,20.0,20.0,18.0,16.0,20.0,4.0,5.0,5.0,4.0,3.0,5.0,True,False,True,False,True,True,9.0,5.0,10.0,4.0,8.0,10.0
PotA,199.0,monstrosity,unique,N,8.0,3.0,medium,17.0,11.0,18.0,12.0,13.0,17.0,3.0,0.0,4.0,1.0,1.0,3.0,False,False,False,False,False,False,3.0,0.0,4.0,1.0,1.0,3.0
MPMotM,172.0,humanoid,generic,N,3.0,2.0,medium,11.0,17.0,13.0,11.0,16.0,10.0,0.0,3.0,1.0,0.0,3.0,0.0,False,False,False,False,False,False,0.0,3.0,1.0,0.0,3.0,0.0
VGtM,216.0,humanoid,legacy,N,3.0,2.0,medium,11.0,17.0,13.0,11.0,16.0,10.0,0.0,3.0,1.0,0.0,3.0,0.0,False,False,False,False,False,False,0.0,3.0,1.0,0.0,3.0,0.0
MPMotM,173.0,construct,generic,N,25.0,8.0,large,28.0,12.0,26.0,19.0,15.0,18.0,9.0,1.0,8.0,4.0,2.0,4.0,False,False,False,True,True,True,9.0,1.0,8.0,12.0,10.0,12.0
MToF,213.0,construct,legacy,N,25.0,8.0,large,28.0,12.0,26.0,19.0,15.0,18.0,9.0,1.0,8.0,4.0,2.0,4.0,False,False,False,True,True,True,9.0,1.0,8.0,12.0,10.0,12.0
BGDiA,234.0,humanoid,generic,N,4.0,2.0,medium,10.0,14.0,17.0,19.0,14.0,13.0,0.0,2.0,3.0,4.0,2.0,1.0,False,False,False,False,True,False,0.0,2.0,3.0,4.0,4.0,1.0
MPMotM,174.0,humanoid,generic,N,5.0,3.0,medium,11.0,18.0,14.0,11.0,11.0,12.0,0.0,4.0,2.0,0.0,0.0,1.0,False,True,False,True,False,False,0.0,7.0,2.0,3.0,0.0,1.0
VGtM,216.0,humanoid,legacy,N,5.0,3.0,medium,11.0,18.0,14.0,11.0,11.0,12.0,0.0,4.0,2.0,0.0,0.0,1.0,False,True,False,True,False,False,0.0,7.0,2.0,3.0,0.0,1.0
MPMotM,175.0,fiend,generic,N,7.0,3.0,medium,14.0,17.0,12.0,11.0,12.0,15.0,2.0,3.0,1.0,0.0,1.0,2.0,False,False,False,False,False,False,2.0,3.0,1.0,0.0,1.0,2.0
MToF,133.0,fiend,legacy,N,7.0,3.0,medium,14.0,17.0,12.0,11.0,12.0,15.0,2.0,3.0,1.0,0.0,1.0,2.0,False,False,False,False,False,False,2.0,3.0,1.0,0.0,1.0,2.0
MPMotM,176.0,fiend,generic,N,1.0,2.0,medium,14.0,8.0,13.0,5.0,8.0,5.0,2.0,-1.0,1.0,-3.0,-1.0,-3.0,False,False,False,False,False,False,2.0,-1.0,1.0,-3.0,-1.0,-3.0
VGtM,137.0,fiend,legacy,N,1.0,2.0,medium,14.0,8.0,13.0,5.0,8.0,5.0,2.0,-1.0,1.0,-3.0,-1.0,-3.0,False,False,False,False,False,False,2.0,-1.0,1.0,-3.0,-1.0,-3.0
GoS,244.0,monstrosity,unique,L,7.0,3.0,huge,21.0,12.0,17.0,2.0,14.0,7.0,5.0,1.0,3.0,-4.0,2.0,-2.0,True,False,True,False,False,False,8.0,1.0,6.0,-4.0,2.0,-2.0
MPMotM,177.0,monstrosity,generic,N,1.0,2.0,medium,8.0,17.0,9.0,14.0,13.0,10.0,-1.0,3.0,-1.0,2.0,1.0,0.0,False,False,False,False,False,False,-1.0,3.0,-1.0,2.0,1.0,0.0
MM,214.0,monstrosity,generic,N,6.0,3.0,medium,10.0,15.0,16.0,12.0,13.0,15.0,0.0,2.0,3.0,1.0,1.0,2.0,False,False,False,False,False,False,0.0,2.0,3.0,1.0,1.0,2.0
MOoT,206.0,monstrosity,generic,N,6.0,3.0,medium,10.0,15.0,16.0,12.0,13.0,15.0,0.0,2.0,3.0,1.0,1.0,2.0,False,False,False,False,False,False,0.0,2.0,3.0,1.0,1.0,2.0
MPMotM,178.0,fey,generic,N,2.0,2.0,small,7.0,15.0,12.0,11.0,10.0,8.0,-2.0,2.0,1.0,0.0,0.0,-1.0,False,False,False,False,False,False,-2.0,2.0,1.0,0.0,0.0,-1.0
VGtM,170.0,fey,legacy,N,2.0,2.0,small,6.0,15.0,12.0,11.0,10.0,8.0,-2.0,2.0,1.0,0.0,0.0,-1.0,False,False,False,False,False,False,-2.0,2.0,1.0,0.0,0.0,-1.0
MOoT,229.0,humanoid,generic,N,3.0,2.0,medium,16.0,14.0,12.0,16.0,13.0,11.0,3.0,2.0,1.0,3.0,1.0,0.0,False,True,False,True,False,False,3.0,4.0,1.0,5.0,1.0,0.0
WDH,210.0,humanoid,unique,N,9.0,4.0,medium,20.0,15.0,14.0,10.0,14.0,15.0,5.0,2.0,2.0,0.0,2.0,2.0,True,False,True,False,False,False,9.0,2.0,6.0,0.0,2.0,2.0
MM,215.0,elemental,generic,N,0.5,2.0,small,5.0,14.0,10.0,9.0,11.0,10.0,-3.0,2.0,0.0,-1.0,0.0,0.0,False,False,False,False,False,False,-3.0,2.0,0.0,-1.0,0.0,0.0
MM,215.0,elemental,generic,N,0.5,2.0,small,7.0,13.0,10.0,9.0,11.0,12.0,-2.0,1.0,0.0,-1.0,0.0,1.0,False,False,False,False,False,False,-2.0,1.0,0.0,-1.0,0.0,1.0
MM,216.0,elemental,generic,N,0.5,2.0,small,8.0,12.0,12.0,7.0,10.0,10.0,-1.0,1.0,1.0,-2.0,0.0,0.0,False,False,False,False,False,False,-1.0,1.0,1.0,-2.0,0.0,0.0
MM,216.0,elemental,generic,N,0.25,2.0,small,8.0,12.0,12.0,9.0,11.0,7.0,-1.0,1.0,1.0,-1.0,0.0,-2.0,False,False,False,False,False,False,-1.0,1.0,1.0,-1.0,0.0,-2.0
MM,217.0,elemental,generic,N,0.25,2.0,small,6.0,14.0,12.0,10.0,10.0,11.0,-2.0,2.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,-2.0,2.0,1.0,0.0,0.0,0.0
MM,217.0,elemental,generic,N,0.25,2.0,small,5.0,11.0,10.0,11.0,10.0,12.0,-3.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,-3.0,0.0,0.0,0.0,0.0,1.0
WBtW,224.0,humanoid,unique,N,3.0,2.0,medium,15.0,10.0,9.0,12.0,17.0,17.0,2.0,0.0,-1.0,1.0,3.0,3.0,False,False,False,False,True,True,2.0,0.0,-1.0,1.0,5.0,5.0
MM,218.0,humanoid,generic,N,0.125,2.0,medium,10.0,13.0,12.0,11.0,11.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,1.0
GoS,244.0,humanoid,generic,N,1.0,2.0,medium,12.0,14.0,12.0,11.0,10.0,13.0,1.0,2.0,1.0,0.0,0.0,1.0,False,True,False,False,False,False,1.0,4.0,1.0,0.0,0.0,1.0
MPMotM,179.0,fiend,generic,N,4.0,2.0,medium,18.0,14.0,17.0,6.0,12.0,8.0,4.0,2.0,3.0,-2.0,1.0,-1.0,False,False,False,False,False,False,4.0,2.0,3.0,-2.0,1.0,-1.0
MToF,166.0,fiend,legacy,N,4.0,2.0,medium,18.0,14.0,17.0,6.0,12.0,8.0,4.0,2.0,3.0,-2.0,1.0,-1.0,False,False,False,False,False,False,4.0,2.0,3.0,-2.0,1.0,-1.0
MPMotM,180.0,fiend,generic,N,3.0,2.0,medium,8.0,17.0,10.0,17.0,14.0,11.0,-1.0,3.0,0.0,3.0,2.0,0.0,False,True,False,True,False,False,-1.0,5.0,0.0,5.0,2.0,0.0
MToF,249.0,fiend,legacy,N,3.0,2.0,medium,8.0,17.0,10.0,17.0,14.0,11.0,-1.0,3.0,0.0,3.0,2.0,0.0,False,True,False,True,False,False,-1.0,5.0,0.0,5.0,2.0,0.0
MM,219.0,monstrosity,generic,N,2.0,2.0,large,18.0,10.0,15.0,8.0,10.0,9.0,4.0,0.0,2.0,-1.0,0.0,-1.0,False,False,False,False,False,False,4.0,0.0,2.0,-1.0,0.0,-1.0
EGtW,294.0,monstrosity,generic,N,4.0,2.0,large,18.0,14.0,15.0,11.0,16.0,9.0,4.0,2.0,2.0,0.0,3.0,-1.0,False,False,False,False,False,False,4.0,2.0,2.0,0.0,3.0,-1.0
FToD,210.0,construct,generic,N,4.0,2.0,medium,17.0,10.0,18.0,14.0,12.0,11.0,3.0,0.0,4.0,2.0,1.0,0.0,False,False,False,False,False,False,3.0,0.0,4.0,2.0,1.0,0.0
FToD,210.0,construct,generic,N,0.25,2.0,tiny,4.0,15.0,12.0,9.0,10.0,12.0,-3.0,2.0,1.0,-1.0,0.0,1.0,False,True,False,False,False,False,-3.0,4.0,1.0,-1.0,0.0,1.0
MM,313.0,fiend,generic,N,5.0,3.0,medium,18.0,11.0,16.0,7.0,10.0,11.0,4.0,0.0,3.0,-2.0,0.0,0.0,False,False,False,False,False,False,4.0,0.0,3.0,-2.0,0.0,0.0
CM,16.0,undead,unique,L,22.0,7.0,large,17.0,10.0,20.0,18.0,15.0,23.0,3.0,0.0,5.0,4.0,2.0,6.0,False,True,True,True,True,True,3.0,7.0,12.0,11.0,9.0,13.0
MM,220.0,monstrosity,generic,N,2.0,2.0,medium,17.0,12.0,15.0,5.0,13.0,8.0,3.0,1.0,2.0,-3.0,1.0,-1.0,False,False,False,False,False,False,3.0,1.0,2.0,-3.0,1.0,-1.0
WDH,122.0,monstrosity,generic,N,3.0,2.0,large,17.0,12.0,15.0,5.0,13.0,8.0,3.0,1.0,2.0,-3.0,1.0,-1.0,False,False,False,False,False,False,3.0,1.0,2.0,-3.0,1.0,-1.0
GGtR,224.0,undead,generic,N,4.0,2.0,medium,16.0,18.0,12.0,19.0,13.0,14.0,3.0,4.0,1.0,4.0,1.0,2.0,False,True,False,True,True,False,3.0,6.0,1.0,6.0,3.0,2.0
MM,222.0,aberration,generic,N,7.0,3.0,medium,11.0,12.0,12.0,19.0,17.0,17.0,0.0,1.0,1.0,4.0,3.0,3.0,False,False,False,True,True,True,0.0,1.0,1.0,7.0,6.0,6.0
MM,222.0,aberration,generic,N,8.0,3.0,medium,11.0,12.0,12.0,19.0,17.0,17.0,0.0,1.0,1.0,4.0,3.0,3.0,False,False,False,True,True,True,0.0,1.0,1.0,7.0,6.0,6.0
VGtM,172.0,undead,legendary,L,22.0,7.0,medium,11.0,16.0,16.0,20.0,14.0,16.0,0.0,3.0,3.0,5.0,2.0,3.0,False,False,True,True,True,False,0.0,3.0,10.0,12.0,9.0,3.0
VGtM,71.0,aberration,generic,N,8.0,3.0,medium,11.0,12.0,12.0,19.0,17.0,17.0,0.0,1.0,1.0,4.0,3.0,3.0,False,False,False,True,True,True,0.0,1.0,1.0,7.0,6.0,6.0
VRGtR,252.0,undead,generic,N,5.0,3.0,medium,18.0,18.0,18.0,5.0,15.0,18.0,4.0,4.0,4.0,-3.0,2.0,4.0,False,True,False,True,True,True,4.0,7.0,4.0,0.0,5.0,7.0
GGtR,233.0,humanoid,generic,N,5.0,3.0,medium,10.0,14.0,10.0,20.0,15.0,16.0,0.0,2.0,0.0,5.0,2.0,3.0,False,False,False,True,True,False,0.0,2.0,0.0,8.0,5.0,3.0
MPMotM,181.0,aberration,generic,N,5.0,3.0,large,10.0,14.0,14.0,15.0,15.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,False,False,False,True,True,False,0.0,2.0,2.0,5.0,5.0,0.0
VGtM,176.0,aberration,legacy,N,5.0,3.0,large,10.0,14.0,14.0,15.0,15.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,False,False,False,True,True,False,0.0,2.0,2.0,5.0,5.0,0.0
MM,223.0,monstrosity,generic,N,3.0,2.0,large,18.0,11.0,16.0,6.0,16.0,9.0,4.0,0.0,3.0,-2.0,3.0,-1.0,False,False,False,False,False,False,4.0,0.0,3.0,-2.0,3.0,-1.0
GoS,245.0,construct,unique,N,6.0,3.0,large,18.0,9.0,16.0,6.0,10.0,5.0,4.0,-1.0,3.0,-2.0,0.0,-3.0,False,False,False,False,False,False,4.0,-1.0,3.0,-2.0,0.0,-3.0
PotA,198.0,humanoid,unique,N,6.0,3.0,medium,12.0,10.0,17.0,13.0,11.0,18.0,1.0,0.0,3.0,1.0,0.0,4.0,False,False,False,False,False,False,1.0,0.0,3.0,1.0,0.0,4.0
WDH,211.0,humanoid,unique,N,9.0,4.0,medium,18.0,18.0,18.0,15.0,12.0,15.0,4.0,4.0,4.0,2.0,1.0,2.0,False,True,False,False,True,False,4.0,8.0,4.0,2.0,5.0,2.0
WBtW,26.0,humanoid,unique,N,3.0,2.0,medium,10.0,16.0,12.0,12.0,13.0,17.0,0.0,3.0,1.0,1.0,1.0,3.0,False,True,False,False,False,True,0.0,5.0,1.0,1.0,1.0,5.0
WBtW,25.0,humanoid,unique,N,3.0,2.0,medium,14.0,11.0,16.0,16.0,13.0,14.0,2.0,0.0,3.0,3.0,1.0,2.0,False,False,False,True,True,False,2.0,0.0,3.0,5.0,3.0,2.0
WBtW,226.0,humanoid,unique,N,3.0,2.0,medium,9.0,17.0,16.0,10.0,9.0,16.0,-1.0,3.0,3.0,0.0,-1.0,3.0,False,True,False,True,False,False,-1.0,5.0,3.0,2.0,-1.0,3.0
MPMotM,183.0,fiend,unique,L,21.0,7.0,large,26.0,19.0,22.0,21.0,18.0,23.0,8.0,4.0,6.0,5.0,4.0,6.0,False,True,True,False,True,True,8.0,11.0,13.0,5.0,11.0,13.0
MToF,176.0,fiend,legacy,L,21.0,7.0,large,26.0,19.0,22.0,21.0,18.0,23.0,8.0,4.0,6.0,5.0,4.0,6.0,False,True,True,False,True,True,8.0,11.0,13.0,5.0,11.0,13.0
MPMotM,184.0,fiend,legendary,L,21.0,7.0,huge,28.0,22.0,25.0,21.0,24.0,24.0,9.0,6.0,7.0,5.0,7.0,7.0,True,False,True,False,True,True,16.0,6.0,14.0,5.0,14.0,14.0
MToF,134.0,fiend,legacy,L,21.0,7.0,huge,28.0,22.0,25.0,21.0,24.0,24.0,9.0,6.0,7.0,5.0,7.0,7.0,True,False,True,False,True,True,16.0,6.0,14.0,5.0,14.0,14.0
CRCotN,201.0,humanoid,generic,N,10.0,4.0,medium,12.0,16.0,14.0,18.0,22.0,17.0,1.0,3.0,2.0,4.0,6.0,3.0,False,True,False,False,True,False,1.0,7.0,2.0,4.0,10.0,3.0
CRCotN,202.0,humanoid,generic,N,6.0,3.0,medium,13.0,20.0,16.0,15.0,17.0,16.0,1.0,5.0,3.0,2.0,3.0,3.0,False,True,False,False,True,False,1.0,8.0,3.0,2.0,6.0,3.0
CRCotN,202.0,humanoid,generic,N,5.0,3.0,medium,13.0,18.0,14.0,14.0,17.0,11.0,1.0,4.0,2.0,2.0,3.0,0.0,False,True,False,False,True,False,1.0,7.0,2.0,2.0,6.0,0.0
CoS,234.0,humanoid,generic,N,0.25,2.0,medium,12.0,9.0,15.0,9.0,10.0,6.0,1.0,-1.0,2.0,-1.0,0.0,-2.0,False,False,False,False,False,False,1.0,-1.0,2.0,-1.0,0.0,-2.0
MM,224.0,construct,generic,N,0.125,2.0,medium,10.0,13.0,12.0,4.0,10.0,5.0,0.0,1.0,1.0,-3.0,0.0,-3.0,False,False,False,False,False,False,0.0,1.0,1.0,-3.0,0.0,-3.0
FToD,213.0,dragon,generic,N,2.0,2.0,medium,16.0,14.0,14.0,16.0,14.0,17.0,3.0,2.0,2.0,3.0,2.0,3.0,False,False,False,True,True,True,3.0,2.0,2.0,5.0,4.0,5.0
FToD,212.0,dragon,legendary,L,15.0,5.0,huge,20.0,18.0,20.0,22.0,20.0,23.0,5.0,4.0,5.0,6.0,5.0,6.0,False,False,False,True,True,True,5.0,4.0,5.0,11.0,10.0,11.0
FToD,212.0,dragon,legendary,LL,16.0,5.0,huge,20.0,18.0,20.0,22.0,20.0,23.0,5.0,4.0,5.0,6.0,5.0,6.0,False,False,False,True,True,True,5.0,4.0,5.0,11.0,10.0,11.0
FToD,211.0,dragon,legendary,L,21.0,7.0,gargantuan,22.0,18.0,23.0,20.0,22.0,26.0,6.0,4.0,6.0,5.0,6.0,8.0,False,False,False,True,True,True,6.0,4.0,6.0,12.0,13.0,15.0
FToD,211.0,dragon,legendary,LL,22.0,7.0,gargantuan,22.0,18.0,23.0,20.0,22.0,26.0,6.0,4.0,6.0,5.0,6.0,8.0,False,False,False,True,True,True,6.0,4.0,6.0,12.0,13.0,15.0
FToD,213.0,dragon,generic,N,8.0,3.0,large,18.0,16.0,17.0,18.0,17.0,19.0,4.0,3.0,3.0,4.0,3.0,4.0,False,False,True,True,True,True,4.0,3.0,6.0,7.0,6.0,7.0
EGtW,295.0,beast,generic,N,1.0,2.0,large,18.0,14.0,14.0,2.0,13.0,5.0,4.0,2.0,2.0,-4.0,1.0,-3.0,False,False,False,False,False,False,4.0,2.0,2.0,-4.0,1.0,-3.0
EGtW,295.0,beast,generic,N,3.0,2.0,large,18.0,14.0,14.0,2.0,13.0,5.0,4.0,2.0,2.0,-4.0,1.0,-3.0,False,False,False,False,False,False,4.0,2.0,2.0,-4.0,1.0,-3.0
ERftLW,301.0,fiend,legendary,L,15.0,5.0,medium,20.0,16.0,18.0,15.0,17.0,20.0,5.0,3.0,4.0,2.0,3.0,5.0,True,False,True,False,True,True,10.0,3.0,9.0,2.0,8.0,10.0
MPMotM,186.0,aberration,generic,N,11.0,4.0,large,14.0,14.0,14.0,20.0,15.0,13.0,2.0,2.0,2.0,5.0,2.0,1.0,False,True,False,True,True,False,2.0,6.0,2.0,9.0,6.0,1.0
VGtM,178.0,aberration,legacy,N,11.0,4.0,medium,14.0,14.0,14.0,20.0,15.0,13.0,2.0,2.0,2.0,5.0,2.0,1.0,False,True,False,True,True,False,2.0,6.0,2.0,9.0,6.0,1.0
BGDiA,26.0,humanoid,unique,N,3.0,2.0,medium,18.0,14.0,17.0,10.0,12.0,13.0,4.0,2.0,3.0,0.0,1.0,1.0,False,False,False,False,False,False,4.0,2.0,3.0,0.0,1.0,1.0
IDRotF,304.0,beast,generic,N,0.125,2.0,medium,14.0,12.0,14.0,2.0,10.0,5.0,2.0,1.0,2.0,-4.0,0.0,-3.0,False,False,False,False,False,False,2.0,1.0,2.0,-4.0,0.0,-3.0
MPMotM,187.0,giant,generic,N,6.0,3.0,huge,21.0,10.0,18.0,5.0,7.0,5.0,5.0,0.0,4.0,-3.0,-2.0,-3.0,False,False,False,False,False,False,5.0,0.0,4.0,-3.0,-2.0,-3.0
VGtM,149.0,giant,legacy,N,6.0,3.0,huge,21.0,10.0,18.0,5.0,7.0,5.0,5.0,0.0,4.0,-3.0,-2.0,-3.0,False,False,False,False,False,False,5.0,0.0,4.0,-3.0,-2.0,-3.0
GoS,246.0,aberration,unique,N,10.0,4.0,medium,13.0,20.0,19.0,14.0,14.0,16.0,1.0,5.0,4.0,2.0,2.0,3.0,False,False,True,False,True,False,1.0,5.0,8.0,2.0,6.0,3.0
WDotMM,314.0,monstrosity,unique,L,13.0,5.0,large,19.0,11.0,16.0,18.0,13.0,18.0,4.0,0.0,3.0,4.0,1.0,4.0,False,False,True,True,False,False,4.0,0.0,8.0,9.0,1.0,4.0
MM,333.0,beast,generic,N,0.125,2.0,medium,14.0,10.0,13.0,2.0,10.0,5.0,2.0,0.0,1.0,-4.0,0.0,-3.0,False,False,False,False,False,False,2.0,0.0,1.0,-4.0,0.0,-3.0
MM,228.0,undead,generic,N,3.0,2.0,medium,16.0,8.0,15.0,6.0,10.0,12.0,3.0,-1.0,2.0,-2.0,0.0,1.0,False,False,False,False,True,False,3.0,-1.0,2.0,-2.0,2.0,1.0
MM,229.0,undead,legendary,L,15.0,5.0,medium,18.0,10.0,17.0,11.0,18.0,16.0,4.0,0.0,3.0,0.0,4.0,3.0,False,False,True,True,True,True,4.0,0.0,8.0,5.0,9.0,8.0
MM,229.0,undead,legendary,LL,16.0,5.0,medium,18.0,10.0,17.0,11.0,18.0,16.0,4.0,0.0,3.0,0.0,4.0,3.0,False,False,True,True,True,True,4.0,0.0,8.0,5.0,9.0,8.0
ToA,228.0,humanoid,unique,N,0.125,2.0,medium,6.0,10.0,11.0,13.0,12.0,16.0,-2.0,0.0,0.0,1.0,1.0,3.0,False,False,False,False,False,False,-2.0,0.0,0.0,1.0,1.0,3.0
MM,232.0,plant,generic,N,0.5,2.0,medium,10.0,10.0,12.0,10.0,13.0,7.0,0.0,0.0,1.0,0.0,1.0,-2.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,1.0,-2.0
MM,232.0,plant,generic,N,2.0,2.0,large,12.0,10.0,14.0,13.0,15.0,10.0,1.0,0.0,2.0,1.0,2.0,0.0,False,False,False,False,False,False,1.0,0.0,2.0,1.0,2.0,0.0
MPMotM,188.0,fiend,generic,N,15.0,5.0,medium,22.0,14.0,21.0,14.0,15.0,17.0,6.0,2.0,5.0,2.0,2.0,3.0,True,True,False,False,False,False,11.0,7.0,5.0,2.0,2.0,3.0
MToF,135.0,fiend,legacy,N,15.0,5.0,medium,22.0,14.0,21.0,14.0,15.0,17.0,6.0,2.0,5.0,2.0,2.0,3.0,True,True,False,False,False,False,11.0,7.0,5.0,2.0,2.0,3.0
RoT,90.0,undead,unique,N,11.0,4.0,medium,20.0,12.0,16.0,12.0,14.0,16.0,5.0,1.0,3.0,1.0,2.0,3.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0
MM,233.0,undead,generic,N,4.0,2.0,large,15.0,16.0,12.0,15.0,15.0,16.0,2.0,3.0,1.0,2.0,2.0,3.0,False,False,False,False,False,False,2.0,3.0,1.0,2.0,2.0,3.0
MM,234.0,monstrosity,generic,N,10.0,4.0,large,19.0,18.0,16.0,16.0,19.0,18.0,4.0,4.0,3.0,3.0,4.0,4.0,False,True,True,True,True,True,4.0,8.0,7.0,7.0,8.0,8.0
MM,234.0,monstrosity,generic,N,8.0,3.0,large,18.0,17.0,14.0,16.0,15.0,16.0,4.0,3.0,2.0,3.0,2.0,3.0,False,True,True,False,True,True,4.0,6.0,5.0,3.0,5.0,6.0
MPMotM,189.0,monstrosity,generic,N,17.0,6.0,medium,9.0,15.0,12.0,23.0,18.0,21.0,-1.0,2.0,1.0,6.0,4.0,5.0,False,False,False,True,True,True,-1.0,2.0,1.0,12.0,10.0,11.0
