Monster,Book,Page,Type,Category,Legendary,CR,PB,XP,HP,AC,adj HP,adj AC,AB,adj AB,DPR,adj DPR
Oinoloth,MToF,251.0,fiend,legacy,N,12.0,4.0,8400.0,126.0,17.0,157.5,19.0,8.0,8.0,76.666664,76.666664
Olhydra,PotA,218.0,elemental,unique,LL,18.0,6.0,20000.0,324.0,18.0,517.5,22.0,11.0,11.0,135.0,135.0
One-Eyed Shiver,PotA,207.0,humanoid,generic,N,3.0,2.0,700.0,49.5,15.0,49.5,15.0,5.0,5.0,42.666668,42.666668
Oni,MM,239.0,giant,generic,N,7.0,3.0,2900.0,110.5,16.0,140.0,18.0,7.0,7.0,44.0,44.0
Ooze Master,TftYP,241.0,undead,unique,N,10.0,4.0,5900.0,138.0,9.0,276.0,9.0,7.0,7.0,78.0,78.0
Oracle,MOoT,238.0,humanoid,generic,N,4.0,2.0,1100.0,44.0,15.0,44.0,15.0,5.0,9.0,23.0,23.0
Oracle of Strixhaven,SaCoC,200.0,humanoid,unique,L,15.0,5.0,13000.0,150.0,15.0,240.0,17.0,10.0,10.0,93.333336,93.333336
Orc,MM,246.0,humanoid,generic,N,0.5,2.0,100.0,15.0,13.0,15.0,13.0,5.0,5.0,11.0,11.0
Orc Blade of Ilneval,VGtM,183.0,humanoid,generic,N,4.0,2.0,1100.0,60.0,18.0,60.0,18.0,5.0,5.0,41.0,41.0
Orc Claw of Luthic,VGtM,183.0,humanoid,generic,N,2.0,2.0,450.0,45.0,14.0,45.0,14.0,4.0,4.0,24.0,24.0
Orc Eye of Gruumsh,MM,247.0,humanoid,generic,N,2.0,2.0,450.0,45.0,16.0,45.0,16.0,5.0,5.0,11.0,11.0
Orc Hand of Yurtrus,VGtM,184.0,humanoid,generic,N,2.0,2.0,450.0,30.0,12.0,30.0,12.0,4.0,4.0,25.0,25.0
Orc Nurtured One of Yurtrus,VGtM,184.0,humanoid,generic,N,0.5,2.0,100.0,30.0,9.0,30.0,9.0,4.0,4.0,16.333334,18.333334
Orc Red Fang of Shargaas,VGtM,185.0,humanoid,generic,N,3.0,2.0,700.0,52.0,15.0,52.0,15.0,5.0,5.0,33.333332,33.333332
Orc War Chief,MM,246.0,humanoid,generic,N,4.0,2.0,1100.0,93.5,16.0,93.5,18.0,6.0,6.0,32.0,32.0
Orcus,MPMotM,204.0,fiend,unique,LL,26.0,8.0,90000.0,405.0,20.0,618.8,24.0,19.0,19.0,204.0,204.0
Orcus,MToF,153.0,fiend,legacy,LL,26.0,8.0,90000.0,405.0,20.0,618.8,24.0,18.0,18.0,191.33333,191.33333
Orcus,OotA,245.0,fiend,unique,LL,26.0,8.0,90000.0,405.0,20.0,618.8,24.0,18.0,18.0,218.33333,218.33333
Oread,MOoT,237.0,fey,generic,N,4.0,2.0,1100.0,49.5,16.0,49.5,18.0,6.0,6.0,25.666666,25.666666
Oreioth,PotA,211.0,humanoid,unique,N,2.0,2.0,450.0,39.0,14.0,50.0,14.0,5.0,5.0,25.5,25.5
Oriq Blood Mage,SaCoC,201.0,humanoid,generic,N,9.0,4.0,5000.0,127.5,16.0,167.5,18.0,9.0,9.0,65.666664,65.666664
Oriq Recruiter,SaCoC,202.0,humanoid,generic,N,4.0,2.0,1100.0,55.0,16.0,55.0,18.0,6.0,6.0,43.0,43.0
Orog,MM,247.0,humanoid,generic,N,2.0,2.0,450.0,42.5,18.0,42.5,18.0,6.0,6.0,20.0,20.0
Orthon,MPMotM,205.0,fiend,generic,N,10.0,4.0,5900.0,105.0,17.0,187.5,21.0,10.0,10.0,37.333332,49.333332
Orthon,MToF,169.0,fiend,legacy,N,10.0,4.0,5900.0,105.0,17.0,180.0,21.0,10.0,14.0,39.0,39.0
Orzhov Giant,GGtR,202.0,giant,generic,N,6.0,3.0,2300.0,84.0,18.0,84.0,18.0,9.0,11.0,50.0,50.0
Otto,WDotMM,96.0,dragon,unique,N,3.0,2.0,700.0,104.0,15.0,104.0,19.0,7.0,7.0,11.0,11.0
Otyugh,MM,248.0,aberration,generic,N,5.0,3.0,1800.0,114.0,14.0,114.0,14.0,6.0,6.0,34.0,34.0
Owlbear,MM,249.0,monstrosity,generic,N,3.0,2.0,700.0,59.5,13.0,59.5,13.0,7.0,7.0,24.0,24.0
"Owlbear, Snowy",IDRotF,309.0,monstrosity,generic,N,3.0,2.0,700.0,59.5,13.0,59.5,13.0,7.0,7.0,24.0,24.0
Ox,MPMotM,72.0,beast,generic,N,0.25,2.0,50.0,15.0,10.0,15.0,10.0,6.0,6.0,9.833333,9.833333
Ox,VGtM,208.0,beast,legacy,N,0.25,2.0,50.0,15.0,10.0,15.0,10.0,6.0,6.0,9.833333,9.833333
Panther,MM,333.0,beast,generic,N,0.25,2.0,50.0,13.5,12.0,13.5,12.0,4.0,4.0,7.0,7.0
Pegasus,MM,250.0,celestial,generic,N,2.0,2.0,450.0,59.5,12.0,59.5,12.0,6.0,6.0,11.0,11.0
Pentadrone,MM,226.0,construct,generic,N,2.0,2.0,450.0,32.5,16.0,32.5,16.0,4.0,4.0,25.0,25.0
Peryton,MM,251.0,monstrosity,generic,N,2.0,2.0,450.0,33.0,13.0,33.0,13.0,5.0,5.0,24.0,24.0
"Peryton, Monstrous",GoS,245.0,monstrosity,unique,L,11.0,4.0,7200.0,144.5,14.0,234.5,16.0,9.0,9.0,76.0,76.0
Pest Mascot,SaCoC,203.0,monstrosity,generic,N,0.25,2.0,50.0,22.0,13.0,37.0,13.0,4.0,4.0,4.5,4.5
Phantom Warrior,CoS,235.0,undead,generic,N,3.0,2.0,700.0,45.0,16.0,90.0,16.0,5.0,5.0,14.0,14.0
Pharblex Splattergoo,HotDQ,91.0,humanoid,unique,N,3.0,2.0,700.0,59.5,15.0,59.5,15.0,5.0,5.0,36.0,36.0
Phase Spider,MM,334.0,monstrosity,generic,N,3.0,2.0,700.0,32.5,13.0,64.0,13.0,4.0,4.0,25.0,25.0
Phoenix,MPMotM,206.0,elemental,legendary,L,16.0,5.0,15000.0,175.0,18.0,331.3,18.0,13.0,13.0,91.666664,102.666664
Phoenix,MToF,199.0,elemental,legacy,L,16.0,5.0,15000.0,175.0,18.0,265.0,18.0,13.0,13.0,109.333336,109.333336
Phylaskia,MOoT,239.0,undead,generic,N,9.0,4.0,5000.0,104.5,18.0,118.5,18.0,9.0,9.0,66.0,66.0
Pidlwick II,CoS,236.0,construct,unique,N,0.25,2.0,50.0,10.5,14.0,10.5,14.0,4.0,5.0,4.0,4.0
Piercer,MM,252.0,monstrosity,generic,N,0.5,2.0,100.0,22.5,15.0,12.5,15.0,3.0,3.0,7.0,7.0
Pirate Bosun,GoS,247.0,humanoid,generic,N,0.5,2.0,100.0,27.5,12.0,27.5,12.0,5.0,5.0,7.0,7.0
Pirate Captain,GoS,247.0,humanoid,generic,N,2.0,2.0,450.0,45.5,14.0,45.5,14.0,5.0,6.0,14.0,14.0
Pirate Deck Wizard,GoS,248.0,humanoid,generic,N,1.0,2.0,200.0,32.5,15.0,32.5,18.0,5.0,5.0,15.0,15.0
Pirate First Mate,GoS,248.0,humanoid,generic,N,1.0,2.0,200.0,26.0,16.0,26.0,16.0,4.0,4.0,14.0,14.0
Pit Fiend,MM,77.0,fiend,generic,N,20.0,6.0,25000.0,300.0,19.0,300.0,23.0,14.0,14.0,120.0,120.0
Pixie,MM,253.0,fey,generic,N,0.25,2.0,50.0,1.5,15.0,1.5,21.0,4.0,4.0,0.0,0.0
Plesiosaurus,MM,80.0,beast,generic,N,2.0,2.0,450.0,68.0,13.0,68.0,13.0,6.0,6.0,14.0,14.0
Podling,VRGtR,227.0,plant,generic,N,0.5,2.0,100.0,26.0,10.0,26.0,10.0,4.0,4.0,5.5,5.5
Poison Weird,WDotMM,127.0,elemental,generic,N,4.0,2.0,1100.0,58.5,13.0,116.0,17.0,5.0,9.0,23.0,23.0
Poisonous Snake,MM,334.0,beast,generic,N,0.125,2.0,25.0,2.5,13.0,2.5,13.0,5.0,5.0,6.0,6.0
Poltergeist,MM,279.0,undead,generic,N,2.0,2.0,450.0,22.5,12.0,22.5,12.0,4.0,4.0,10.0,10.0
Polukranos,MOoT,231.0,monstrosity,unique,L,19.0,6.0,22000.0,232.5,17.0,322.5,17.0,13.0,13.0,164.0,164.0
Pony,MM,335.0,beast,generic,N,0.125,2.0,25.0,11.0,10.0,11.0,10.0,4.0,4.0,7.0,7.0
Precognitive Mage,GGtR,228.0,humanoid,generic,N,3.0,2.0,700.0,63.0,14.0,63.0,14.0,6.0,6.0,11.0,11.0
Priest,MM,348.0,humanoid,generic,N,2.0,2.0,450.0,27.5,13.0,27.5,13.0,5.0,5.0,53.333332,53.333332
Priest of Osybus,VRGtR,241.0,humanoid,generic,N,6.0,3.0,2300.0,60.0,14.0,91.0,16.0,7.0,7.0,44.0,44.0
Priest of Osybus (Deathly),VRGtR,241.0,undead,generic,N,7.0,3.0,2900.0,60.0,14.0,91.0,16.0,7.0,7.0,60.333332,60.333332
Priest of Osybus (Dread),VRGtR,241.0,undead,generic,N,6.0,3.0,2300.0,60.0,14.0,91.0,18.0,7.0,7.0,44.0,44.0
Priest of Osybus (Ectoplasmic),VRGtR,241.0,undead,generic,N,6.0,3.0,2300.0,60.0,14.0,91.0,16.0,7.0,7.0,44.0,44.0
Priest of Osybus (Spectral),VRGtR,241.0,undead,generic,N,7.0,3.0,2900.0,60.0,14.0,167.0,16.0,7.0,7.0,44.0,44.0
Priest of Osybus (Vampiric),VRGtR,241.0,undead,generic,N,6.0,3.0,2300.0,60.0,14.0,115.0,16.0,7.0,7.0,44.0,44.0
Priosoner 237,IDRotF,160.0,humanoid,unique,N,1.0,2.0,200.0,32.5,11.0,32.5,13.0,5.0,5.0,9.0,9.0
Prismari Apprentice,SaCoC,205.0,humanoid,generic,N,2.0,2.0,450.0,44.0,15.0,44.0,15.0,4.0,6.0,10.5,10.5
Prismari Pledgemage,SaCoC,205.0,humanoid,generic,N,4.0,2.0,1100.0,66.0,15.0,73.0,16.0,5.0,6.0,26.0,26.0
Prismari Professor of Expression,SaCoC,206.0,humanoid,generic,N,7.0,3.0,2900.0,97.5,16.0,97.5,18.0,7.0,7.0,63.333332,63.333332
Prismari Professor of Perfection,SaCoC,206.0,humanoid,generic,N,7.0,3.0,2900.0,97.5,16.0,97.5,18.0,7.0,9.0,39.0,39.0
Pseudodragon,MM,254.0,dragon,generic,N,0.25,2.0,50.0,7.0,13.0,7.0,15.0,4.0,4.0,4.5,4.5
Pterafolk,ToA,229.0,monstrosity,generic,N,1.0,2.0,200.0,26.0,12.0,26.0,14.0,4.0,4.0,18.0,18.0
Pteranodon,MM,80.0,beast,generic,N,0.25,2.0,50.0,13.5,13.0,13.5,15.0,3.0,3.0,6.0,6.0
Pudding King,OotA,233.0,humanoid,unique,N,4.0,2.0,1100.0,49.5,16.0,65.0,18.0,6.0,6.0,38.666668,38.666668
Purple Worm,MM,255.0,monstrosity,generic,N,15.0,5.0,13000.0,247.5,18.0,247.5,18.0,14.0,14.0,90.0,90.0
"Purple Worm, Young",PotA,113.0,monstrosity,generic,N,13.0,5.0,10000.0,181.5,18.0,181.5,18.0,14.0,14.0,97.0,97.0
Purple Wormling,SKT,242.0,monstrosity,generic,N,2.0,2.0,450.0,42.5,12.0,42.5,12.0,5.0,5.0,22.0,22.0
Quadrone,MM,226.0,construct,generic,N,1.0,2.0,200.0,22.0,16.0,22.0,18.0,4.0,4.0,20.0,20.0
Quaggoth,MM,256.0,humanoid,generic,N,2.0,2.0,450.0,45.0,13.0,45.0,13.0,5.0,5.0,12.0,12.0
Quaggoth Thonot,MM,256.0,humanoid,generic,N,3.0,2.0,700.0,45.0,13.0,45.0,13.0,5.0,5.0,21.666666,21.666666
Quandrix Apprentice,SaCoC,208.0,humanoid,generic,N,2.0,2.0,450.0,44.0,14.0,44.0,14.0,4.0,4.0,29.0,29.0
Quandrix Pledgemage,SaCoC,208.0,humanoid,generic,N,4.0,2.0,1100.0,66.0,15.0,66.0,15.0,5.0,5.0,37.666668,42.333332
Quandrix Professor of Substance,SaCoC,209.0,humanoid,generic,N,7.0,3.0,2900.0,104.0,15.0,124.0,19.0,7.0,7.0,44.0,44.0
Quandrix Professor of Theory,SaCoC,209.0,humanoid,generic,N,7.0,3.0,2900.0,97.5,15.0,137.5,17.0,7.0,7.0,32.666668,39.333332
Quasit,MM,63.0,fiend,generic,N,1.0,2.0,200.0,7.5,13.0,14.0,15.0,4.0,4.0,9.0,9.0
Quenthel Baenre,OotA,204.0,humanoid,unique,N,22.0,7.0,41000.0,132.0,19.0,244.0,21.0,12.0,12.0,75.0,75.0
Quetzalcoatlus,MPMotM,96.0,beast,generic,N,2.0,2.0,450.0,30.0,13.0,30.0,15.0,4.0,4.0,23.0,23.0
Quetzalcoatlus,VGtM,140.0,beast,legacy,N,2.0,2.0,450.0,30.0,13.0,30.0,13.0,4.0,4.0,22.0,22.0
Quickling,MPMotM,208.0,fey,generic,N,1.0,2.0,200.0,10.5,16.0,10.5,21.0,8.0,8.0,25.5,25.5
Quickling,VGtM,187.0,fey,legacy,N,1.0,2.0,200.0,10.5,16.0,10.5,21.0,8.0,8.0,25.5,25.5
Radiant Idol,ERftLW,308.0,celestial,generic,N,11.0,4.0,7200.0,142.5,18.0,177.5,20.0,10.0,10.0,61.333332,61.333332
Rahadin,CoS,237.0,humanoid,unique,N,10.0,4.0,5900.0,135.0,18.0,135.0,18.0,10.0,10.0,59.0,59.0
Rak Tulkhesh,ERftLW,303.0,fiend,unique,L,28.0,8.0,120000.0,478.5,25.0,710.0,28.0,17.0,17.0,210.0,210.0
Rakdos,GGtR,247.0,fiend,unique,L,24.0,7.0,62000.0,300.0,20.0,465.0,24.0,15.0,15.0,161.0,161.0
Rakdos Lampooner,GGtR,248.0,humanoid,generic,N,2.0,2.0,450.0,27.5,12.0,27.5,12.0,6.0,6.0,26.0,26.0
Rakdos Performer,GGtR,248.0,humanoid,generic,N,1.0,2.0,200.0,22.0,13.0,22.0,15.0,5.0,5.0,15.0,15.0
Raksasha,MM,257.0,fiend,generic,N,13.0,5.0,10000.0,110.5,16.0,165.0,18.0,7.0,7.0,18.0,18.0
"Rakshasa, Zakya",ERftLW,309.0,fiend,generic,N,5.0,3.0,1800.0,59.5,18.0,88.5,20.0,7.0,7.0,35.0,35.0
Ras Nsi,ToA,230.0,monstrosity,unique,N,7.0,3.0,2900.0,127.5,15.0,127.5,20.0,6.0,6.0,72.0,72.0
Rath Modar,HotDQ,92.0,humanoid,unique,N,6.0,3.0,2300.0,71.5,16.0,86.0,20.0,7.0,7.0,70.0,70.0
Razerblast,PotA,201.0,humanoid,generic,N,5.0,3.0,1800.0,142.5,17.0,142.5,17.0,6.0,6.0,47.0,47.0
Reaper of Bhaal,BGDiA,233.0,humanoid,generic,N,2.0,2.0,450.0,27.5,15.0,27.5,20.0,7.0,9.0,30.0,30.0
Reckoner,GGtR,231.0,humanoid,generic,N,4.0,2.0,1100.0,52.0,18.0,52.0,23.0,4.0,4.0,54.666668,54.666668
Red Dragon Wyrmling,MM,98.0,dragon,generic,N,4.0,2.0,1100.0,75.0,17.0,75.0,21.0,6.0,6.0,24.0,24.0
"Red Dragon, Adult",MM,98.0,dragon,legendary,L,17.0,6.0,18000.0,256.5,19.0,346.0,21.0,14.0,14.0,130.33333,130.33333
"Red Dragon, Ancient",MM,97.0,dragon,legendary,LL,24.0,7.0,62000.0,546.0,22.0,636.0,24.0,17.0,17.0,177.66667,177.66667
"Red Dragon, Young",MM,98.0,dragon,generic,N,10.0,4.0,5900.0,178.5,18.0,178.5,20.0,10.0,10.0,66.0,66.0
Red Greatwyrm,FToD,168.0,dragon,legendary,L,27.0,8.0,105000.0,533.0,22.0,653.0,24.0,18.0,18.0,183.0,183.0
"Red Shadow Dragon, Young",MM,85.0,dragon,generic,N,13.0,5.0,10000.0,178.5,18.0,178.5,21.0,10.0,11.0,68.0,68.0
Redcap,MPMotM,208.0,fey,generic,N,3.0,2.0,700.0,45.0,14.0,45.0,14.0,6.0,6.0,27.0,27.0
Redcap,VGtM,188.0,fey,legacy,N,3.0,2.0,700.0,45.0,14.0,45.0,14.0,6.0,6.0,27.0,27.0
Relentless Juggernaut,VRGtR,243.0,fiend,legendary,L,12.0,4.0,8400.0,161.0,17.0,311.0,19.0,10.0,10.0,61.0,61.0
Relentless Slasher,VRGtR,242.0,fiend,legendary,L,8.0,3.0,3900.0,84.5,15.0,104.5,17.0,7.0,7.0,98.5,98.5
Relic Sloth,SaCoC,210.0,beast,generic,N,2.0,2.0,450.0,76.0,13.0,76.0,13.0,7.0,7.0,14.0,14.0
Remallia Haventree,WDH,214.0,humanoid,unique,N,9.0,4.0,5000.0,66.0,15.0,162.0,20.0,8.0,8.0,76.666664,76.666664
Remorhaz,MM,258.0,monstrosity,generic,N,11.0,4.0,7200.0,195.5,17.0,195.5,17.0,11.0,11.0,84.0,84.0
"Remorhaz, Young",MM,258.0,monstrosity,generic,N,5.0,3.0,1800.0,93.5,14.0,93.5,14.0,6.0,6.0,34.0,34.0
Retriever,MPMotM,209.0,construct,generic,N,14.0,5.0,11500.0,210.0,19.0,360.0,21.0,11.0,11.0,48.333332,48.333332
Retriever,MToF,222.0,construct,legacy,N,14.0,5.0,11500.0,210.0,19.0,315.0,21.0,11.0,11.0,57.0,57.0
Returned Drifter,MOoT,240.0,undead,generic,N,0.25,2.0,50.0,11.0,13.0,11.0,13.0,4.0,4.0,9.0,9.0
Returned Kakomantis,MOoT,240.0,undead,generic,N,4.0,2.0,1100.0,65.0,15.0,65.0,15.0,4.0,8.0,17.0,17.0
Returned Palamnite,MOoT,241.0,undead,generic,N,4.0,2.0,1100.0,65.0,15.0,65.0,15.0,5.0,9.0,32.0,32.0
Returned Sentry,MOoT,241.0,undead,generic,N,1.0,2.0,200.0,22.0,15.0,22.0,15.0,5.0,6.0,13.0,13.0
Revenant,MM,259.0,undead,generic,N,5.0,3.0,1800.0,136.0,13.0,166.0,15.0,7.0,7.0,22.0,22.0
Rezmir,HotDQ,93.0,humanoid,unique,L,7.0,3.0,2900.0,90.0,15.0,110.0,15.0,9.0,9.0,68.0,68.0
Rhinoceros,MM,336.0,beast,generic,N,2.0,2.0,450.0,45.0,11.0,45.0,11.0,7.0,7.0,17.0,17.0
Rhundorth,PotA,140.0,humanoid,unique,N,0.125,2.0,25.0,11.0,11.0,11.0,11.0,6.0,6.0,10.5,10.5
Rictavio,CoS,238.0,humanoid,unique,N,5.0,3.0,1800.0,77.0,12.0,77.0,17.0,4.0,4.0,9.0,30.0
Rilsa Rael,BGDiA,199.0,humanoid,unique,N,3.0,2.0,700.0,52.0,15.0,52.0,15.0,6.0,10.0,25.0,25.0
Ringlerun,WBtW,227.0,humanoid,unique,N,5.0,3.0,1800.0,42.0,12.0,74.0,16.0,8.0,8.0,102.0,102.0
Rip Tide Priest,GoS,248.0,humanoid,generic,N,2.0,2.0,450.0,52.0,13.0,52.0,18.0,5.0,11.0,16.0,16.0
Roc,MM,260.0,monstrosity,generic,N,11.0,4.0,7200.0,248.0,15.0,248.0,17.0,13.0,13.0,50.0,50.0
Roper,MM,261.0,monstrosity,generic,N,5.0,3.0,1800.0,93.5,20.0,153.0,20.0,7.0,11.0,22.0,22.0
"Roper, Molten Magma",PotA,143.0,monstrosity,generic,N,11.0,4.0,7200.0,93.5,20.0,213.5,20.0,7.0,7.0,54.0,54.0
Rothé,VGtM,207.0,beast,generic,N,0.25,2.0,50.0,15.0,10.0,15.0,10.0,6.0,6.0,9.833333,9.833333
Rubblebelt Stalker,GGtR,239.0,humanoid,generic,N,0.5,2.0,100.0,11.0,14.0,11.0,18.0,4.0,8.0,11.0,11.0
Rug of Smothering,MM,20.0,construct,generic,N,2.0,2.0,450.0,33.0,12.0,33.0,12.0,5.0,5.0,10.0,10.0
Ruin Grinder,SaCoC,211.0,construct,generic,N,5.0,3.0,1800.0,82.5,16.0,82.5,16.0,9.0,9.0,26.0,26.0
Rust Monster,MM,262.0,monstrosity,generic,N,0.5,2.0,100.0,27.5,14.0,27.5,14.0,3.0,3.0,5.0,5.0
Rutterkin,MPMotM,210.0,fiend,generic,N,2.0,2.0,450.0,37.5,12.0,93.8,12.0,4.0,8.0,12.5,12.5
Rutterkin,MToF,136.0,fiend,legacy,N,2.0,2.0,450.0,37.5,12.0,74.0,12.0,4.0,4.0,12.0,12.0
Sacred Stone Monk,PotA,196.0,humanoid,generic,N,0.5,2.0,100.0,22.0,14.0,22.0,15.0,4.0,4.0,10.0,10.0
Saeth Cromley,WDH,215.0,humanoid,unique,N,3.0,2.0,700.0,58.5,17.0,58.5,17.0,5.0,5.0,20.0,20.0
Sage,CM,9.0,humanoid,generic,N,0.5,2.0,100.0,22.5,13.0,22.5,18.0,6.0,6.0,9.0,9.0
"Sage, Master",CM,9.0,humanoid,generic,N,5.0,3.0,1800.0,54.0,13.0,54.0,18.0,6.0,6.0,56.0,56.0
Sahuagin,MM,263.0,humanoid,generic,N,0.5,2.0,100.0,22.0,12.0,22.0,12.0,3.0,7.0,8.0,8.0
Sahuagin Baron,MM,264.0,humanoid,generic,N,5.0,3.0,1800.0,76.5,16.0,76.5,18.0,7.0,11.0,35.0,35.0
Sahuagin Blademaster,GoS,249.0,humanoid,generic,N,6.0,3.0,2300.0,97.5,20.0,97.5,20.0,6.0,10.0,36.0,36.0
Sahuagin Champion,GoS,249.0,humanoid,generic,N,3.0,2.0,700.0,71.5,16.0,71.5,16.0,5.0,9.0,21.0,21.0
Sahuagin Coral Smasher,GoS,249.0,humanoid,generic,N,1.0,2.0,200.0,33.0,14.0,33.0,14.0,5.0,9.0,14.0,14.0
Sahuagin Deep Diver,GoS,250.0,humanoid,generic,N,4.0,2.0,1100.0,91.0,15.0,91.0,15.0,4.0,8.0,26.0,26.0
Sahuagin Hatchling Swarm,GoS,250.0,beast,generic,N,3.0,2.0,700.0,52.0,14.0,104.0,14.0,6.0,10.0,14.0,14.0
Sahuagin High Priest,GoS,251.0,humanoid,generic,N,5.0,3.0,1800.0,71.5,14.0,71.5,14.0,5.0,9.0,34.0,34.0
Sahuagin Priest,MM,264.0,humanoid,generic,N,2.0,2.0,450.0,33.0,12.0,33.0,12.0,4.0,4.0,17.333334,17.333334
Sahuagin Warlock of Uk'otoa,EGtW,297.0,humanoid,generic,N,3.0,2.0,700.0,22.5,14.0,42.5,15.0,4.0,8.0,12.0,13.666667
Sahuagin Wave Shaper,GoS,251.0,humanoid,generic,N,5.0,3.0,1800.0,60.5,14.0,60.5,14.0,4.0,8.0,46.0,46.0
Salamander,MM,266.0,elemental,generic,N,5.0,3.0,1800.0,90.0,15.0,135.0,15.0,7.0,7.0,41.0,41.0
"Salamander, Fire Snake",MM,265.0,elemental,generic,N,1.0,2.0,200.0,22.5,14.0,44.0,14.0,3.0,3.0,15.0,15.0
Sanbalet,GoS,252.0,humanoid,unique,N,1.0,2.0,200.0,27.0,11.0,27.0,11.0,5.0,5.0,19.0,19.0
Sapphire Dragon Wyrmling,FToD,216.0,dragon,generic,N,3.0,2.0,700.0,45.0,16.0,55.0,18.0,5.0,5.0,22.666666,22.666666
"Sapphire Dragon, Adult",FToD,215.0,dragon,legendary,L,15.0,5.0,13000.0,225.0,18.0,345.0,20.0,11.0,11.0,89.833336,89.833336
"Sapphire Dragon, Adult",FToD,215.0,dragon,legendary,LL,16.0,5.0,15000.0,225.0,18.0,390.0,20.0,11.0,11.0,99.833336,99.833336
"Sapphire Dragon, Ancient",FToD,214.0,dragon,legendary,L,22.0,7.0,41000.0,370.0,20.0,490.0,22.0,15.0,15.0,121.666664,121.666664
"Sapphire Dragon, Ancient",FToD,214.0,dragon,legendary,LL,23.0,7.0,50000.0,370.0,20.0,535.0,22.0,15.0,15.0,131.66667,131.66667
"Sapphire Dragon, Young",FToD,216.0,dragon,generic,N,9.0,4.0,5000.0,157.5,17.0,177.5,19.0,9.0,9.0,47.0,47.0
Sapphire Greatwyrm,FToD,201.0,dragon,legendary,L,26.0,8.0,90000.0,507.0,21.0,627.0,23.0,17.0,17.0,173.83333,173.83333
Satyr,MM,267.0,fey,generic,N,0.5,2.0,100.0,31.5,14.0,31.5,16.0,3.0,3.0,6.0,6.0
Satyr Reveler,MOoT,242.0,fey,generic,N,1.0,2.0,200.0,33.0,13.0,33.0,15.0,5.0,5.0,12.0,12.0
Satyr Thornbearer,MOoT,243.0,fey,generic,N,2.0,2.0,450.0,38.5,15.0,38.5,17.0,6.0,6.0,25.333334,25.333334
Scaladar,WDotMM,315.0,construct,generic,N,8.0,3.0,3900.0,94.5,19.0,141.0,19.0,7.0,7.0,51.0,51.0
Scarecrow,MM,268.0,construct,generic,N,1.0,2.0,200.0,36.0,11.0,72.0,11.0,3.0,3.0,12.0,12.0
Scholarly Agent,CRCotN,206.0,humanoid,generic,N,1.0,2.0,200.0,22.0,14.0,22.0,16.0,5.0,5.0,14.0,14.0
Scholarly Excavator,CRCotN,206.0,humanoid,generic,N,3.0,2.0,700.0,67.5,16.0,67.5,16.0,4.0,4.0,22.5,22.5
Scholarly Mastermind,CRCotN,207.0,humanoid,generic,N,5.0,3.0,1800.0,82.5,15.0,82.5,15.0,7.0,7.0,52.0,52.0
Scorchbringer Guard,GGtR,243.0,humanoid,generic,N,0.5,2.0,100.0,11.0,16.0,11.0,16.0,4.0,4.0,12.333333,12.333333
"Scorpion, Giant",MM,327.0,beast,generic,N,3.0,2.0,700.0,52.5,15.0,52.5,15.0,4.0,4.0,41.0,41.0
Scout,MM,349.0,humanoid,generic,N,0.5,2.0,100.0,16.5,13.0,16.5,13.0,4.0,4.0,12.0,12.0
Scuttling Serpentmaw,CRCotN,208.0,aberration,generic,N,4.0,2.0,1100.0,65.0,17.0,65.0,17.0,5.0,7.0,32.0,32.0
"Sea Eel, Giant",GoS,237.0,beast,generic,N,0.5,2.0,100.0,19.5,14.0,19.5,14.0,4.0,4.0,13.0,13.0
Sea Fury,EGtW,299.0,fey,legendary,L,12.0,4.0,8400.0,105.0,14.0,400.5,16.0,8.0,8.0,26.0,49.333332
Sea Fury,EGtW,299.0,fey,legendary,LL,14.0,5.0,11500.0,105.0,14.0,444.5,16.0,8.0,8.0,26.0,56.0
"Sea Horse, Giant",MM,328.0,beast,generic,N,0.5,2.0,100.0,16.5,13.0,16.5,13.0,3.0,3.0,6.3333335,6.3333335
Sea Lion,TftYP,242.0,monstrosity,generic,N,5.0,3.0,1800.0,90.0,15.0,90.0,15.0,6.0,7.0,36.0,36.0
"Sea Serpent, Ancient",FToD,219.0,dragon,legendary,L,14.0,5.0,11500.0,170.5,17.0,230.5,18.0,12.0,13.0,110.5,110.5
"Sea Serpent, Young",FToD,291.0,dragon,generic,N,8.0,3.0,3900.0,123.5,16.0,123.5,17.0,7.0,8.0,53.666668,53.666668
Sea Spawn,MPMotM,211.0,monstrosity,generic,N,1.0,2.0,200.0,32.5,11.0,32.5,11.0,4.0,4.0,14.5,14.5
Sea Spawn,VGtM,189.0,humanoid,legacy,N,1.0,2.0,200.0,32.5,11.0,32.5,11.0,4.0,4.0,12.0,12.0
Selenelion Twin,WBtW,241.0,humanoid,unique,N,2.0,2.0,450.0,33.0,14.0,60.0,14.0,5.0,5.0,12.0,12.0
Sephek Kaltro,IDRotF,23.0,undead,unique,N,3.0,2.0,700.0,75.0,12.0,90.0,12.0,5.0,5.0,26.0,26.0
Setessan Hoplite,MOoT,229.0,humanoid,generic,N,4.0,2.0,1100.0,58.5,16.0,58.5,16.0,5.0,6.0,34.0,34.0
Severin,RoT,92.0,humanoid,unique,L,11.0,4.0,7200.0,150.0,16.0,375.0,16.0,5.0,5.0,184.0,184.0
