Monster,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Stone Golem,MM,170.0,construct,large,generic,N,10.0,4,5900.0,6.0,-1.0,5.0,-4.0,0.0,-5.0,6,-1,5,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,17.0,17.0,178.5,223.1,0.2,4.2,10.0,10.0,39.0,39.0,
Storm Giant,MM,156.0,giant,huge,generic,N,13.0,5,10000.0,9.0,2.0,5.0,3.0,4.0,4.0,14,2,10,3,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2,16.0,16.0,230.0,230.0,7.8,7.8,14.0,14.0,76.0,76.0,17.0
Succubus,MM,285.0,fiend,medium,generic,N,4.0,2,1100.0,-1.0,3.0,1.0,2.0,1.0,5.0,-1,3,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,3,15.0,15.0,66.0,132.0,1.8,1.8,7.0,7.0,21.333334,21.333334,15.0
Swarm of Bats,MM,337.0,beast,medium,generic,N,0.25,2,50.0,-3.0,2.0,0.0,-4.0,1.0,-3.0,-3,2,0,-4,1,-3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,12.0,12.0,22.5,45.0,-1.2,-1.2,4.0,4.0,4.1666665,4.1666665,
Swarm of Insects,MM,338.0,beast,medium,generic,N,0.5,2,100.0,-4.0,1.0,0.0,-5.0,-2.0,-5.0,-4,1,0,-5,-2,-5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,12.0,22.5,45.0,-2.5,-2.5,3.0,3.0,7.5,7.5,
Swarm of Poisonous Snakes,MM,338.0,beast,medium,generic,N,2.0,2,450.0,-1.0,4.0,0.0,-5.0,0.0,-4.0,-1,4,0,-5,0,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,14.0,14.0,36.0,72.0,-1.0,-1.0,6.0,6.0,19.833334,19.833334,10.0
Swarm of Rats,MM,339.0,beast,medium,generic,N,0.25,2,50.0,-1.0,0.0,-1.0,-4.0,0.0,-4.0,-1,0,-1,-4,0,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,10.0,10.0,24.5,49.0,-1.7,-1.7,2.0,2.0,5.8333335,5.8333335,
Swarm of Ravens,MM,339.0,beast,medium,generic,N,0.25,2,50.0,-2.0,2.0,-1.0,-4.0,1.0,-2.0,-2,2,-1,-4,1,-2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,12.0,12.0,24.5,49.0,-1.0,-1.0,4.0,4.0,5.8333335,5.8333335,
Tarrasque,MM,286.0,monstrosity,gargantuan,unique,L,30.0,9,155000.0,10.0,0.0,10.0,-4.0,0.0,0.0,10,0,10,5,9,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,25.0,25.0,676.5,766.5,7.2,11.2,19.0,19.0,249.33333,249.33333,17.0
Thri-kreen,MM,288.0,humanoid,medium,generic,N,1.0,2,200.0,1.0,2.0,1.0,-1.0,1.0,-2.0,1,2,1,-1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,15.0,15.0,33.0,33.0,0.3,0.3,3.0,3.0,10.0,10.0,
Thug,MM,350.0,humanoid,medium,generic,N,0.5,2,100.0,2.0,0.0,2.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,11.0,11.0,32.5,32.5,0.7,0.7,4.0,5.0,10.0,10.0,
Treant,MM,289.0,plant,huge,generic,N,9.0,4,5000.0,6.0,-1.0,5.0,1.0,3.0,1.0,6,-1,5,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,16.0,16.0,138.0,207.0,2.5,2.5,10.0,10.0,44.0,44.0,
Tribal Warrior,MM,350.0,humanoid,medium,generic,N,0.125,2,25.0,1.0,0.0,1.0,-1.0,0.0,-1.0,1,0,1,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,12.0,12.0,11.0,11.0,0.0,0.0,3.0,4.0,5.5,5.5,
Triceratops,MM,80.0,beast,huge,generic,N,5.0,3,1800.0,6.0,-1.0,3.0,-4.0,0.0,-3.0,6,-1,3,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,13.0,13.0,95.0,95.0,0.2,0.2,9.0,9.0,31.333334,31.333334,
Tridrone,MM,225.0,construct,medium,generic,N,0.5,2,100.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,1,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15.0,15.0,16.5,16.5,0.2,0.2,3.0,3.0,12.0,12.0,
Troglodyte,MM,290.0,humanoid,medium,generic,N,0.25,2,50.0,2.0,0.0,2.0,-2.0,0.0,-2.0,2,0,2,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,11.0,13.0,13.0,13.0,0.0,0.0,4.0,4.0,13.5,13.5,
Troll,MM,291.0,giant,large,generic,N,5.0,3,1800.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,4,1,5,-2,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15.0,15.0,84.0,114.0,0.8,0.8,7.0,7.0,29.0,29.0,
Twig Blight,MM,32.0,plant,small,generic,N,0.125,2,25.0,-2.0,1.0,1.0,-3.0,-1.0,-4.0,-2,1,1,-3,-1,-4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13.0,13.0,4.5,4.5,-1.3,-1.3,3.0,3.0,3.5,3.5,
Tyrannosaurus Rex,MM,80.0,beast,huge,generic,N,8.0,3,3900.0,7.0,0.0,4.0,-4.0,1.0,-1.0,7,0,4,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,13.0,13.0,136.5,136.5,1.2,1.2,10.0,10.0,53.0,53.0,
Ultroloth,MM,314.0,fiend,medium,generic,N,13.0,5,10000.0,3.0,3.0,4.0,4.0,2.0,4.0,3,3,4,4,2,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,3,19.0,19.0,153.0,191.3,3.3,7.3,8.0,8.0,53.0,53.0,17.0
Umber Hulk,MM,292.0,monstrosity,large,generic,N,5.0,3,1800.0,5.0,1.0,3.0,-1.0,0.0,0.0,5,1,3,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,18.0,22.0,93.5,93.5,1.3,5.3,8.0,12.0,33.0,33.0,15.0
Unicorn,MM,294.0,celestial,large,generic,N,5.0,3,1800.0,4.0,2.0,2.0,0.0,3.0,3.0,4,2,2,0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,12.0,12.0,67.5,67.5,2.3,6.3,7.0,7.0,52.5,55.5,
Vampire,MM,297.0,undead,medium,legendary,L,13.0,5,10000.0,4.0,4.0,4.0,3.0,2.0,4.0,4,9,4,3,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4,16.0,16.0,144.5,368.1,6.0,6.0,9.0,9.0,50.0,50.0,17.0
Vampire Spawn,MM,298.0,undead,medium,generic,N,5.0,3,1800.0,3.0,3.0,3.0,0.0,0.0,1.0,3,6,3,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,3,15.0,15.0,82.5,184.5,2.7,2.7,6.0,6.0,18.833334,18.833334,
Vampire Spellcaster,MM,298.0,undead,medium,legendary,L,15.0,5,13000.0,4.0,4.0,4.0,3.0,2.0,4.0,4,9,4,3,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4,16.0,16.0,144.5,368.1,6.0,6.0,9.0,9.0,62.333332,62.333332,16.0
Vampire Warrior,MM,298.0,undead,medium,legendary,L,15.0,5,13000.0,4.0,4.0,4.0,3.0,2.0,4.0,4,9,4,3,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4,18.0,18.0,144.5,368.1,6.0,6.0,9.0,9.0,47.0,47.0,
Veteran,MM,350.0,humanoid,medium,generic,N,3.0,2,700.0,3.0,1.0,2.0,0.0,0.0,0.0,3,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17.0,17.0,58.5,58.5,1.0,1.0,5.0,5.0,20.0,20.0,
Vine Blight,MM,32.0,plant,medium,generic,N,0.5,2,100.0,2.0,-1.0,2.0,-3.0,0.0,-4.0,2,-1,2,-3,0,-4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,12.0,12.0,26.0,26.0,-0.7,-0.7,4.0,4.0,9.0,9.0,
Violet Fungus,MM,138.0,plant,medium,generic,N,0.25,2,50.0,-4.0,-5.0,0.0,-5.0,-4.0,-5.0,-4,-5,0,-5,-4,-5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5,5.0,5.0,18.0,18.0,-3.8,-3.8,2.0,2.0,10.5,10.5,
Vrock,MM,64.0,fiend,large,generic,N,6.0,3,2300.0,3.0,2.0,4.0,-1.0,1.0,-1.0,3,5,4,-1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2,15.0,15.0,104.5,156.8,2.8,6.8,6.0,6.0,24.0,24.0,14.0
Warhorse,MM,340.0,beast,large,generic,N,0.5,2,100.0,4.0,1.0,1.0,-4.0,1.0,-2.0,4,1,1,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,11.0,11.0,19.5,19.5,0.2,0.2,6.0,6.0,11.0,13.383334,14.0
Warhorse Skeleton,MM,273.0,undead,large,generic,N,0.5,2,100.0,4.0,1.0,2.0,-4.0,-1.0,-3.0,4,1,2,-4,-1,-3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,13.0,13.0,22.5,22.5,-0.2,-0.2,6.0,6.0,11.0,11.0,
Water Elemental,MM,125.0,elemental,large,generic,N,5.0,3,1800.0,4.0,2.0,4.0,-3.0,0.0,-1.0,4,2,4,-3,0,-1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,0.7,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,14.0,14.0,114.0,171.0,1.0,1.0,7.0,7.0,34.666668,34.666668,
Water Weird,MM,299.0,elemental,large,generic,N,3.0,2,700.0,3.0,3.0,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,0.7,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,13.0,13.0,58.5,117.0,1.2,1.2,5.0,5.0,13.0,13.0,15.0
Werebear,MM,208.0,humanoid,medium,generic,N,5.0,3,1800.0,4.0,0.0,3.0,0.0,1.0,1.0,4,0,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,11.0,11.0,135.0,270.0,1.5,1.5,7.0,7.0,26.0,26.0,
Wereboar,MM,209.0,humanoid,medium,generic,N,4.0,2,1100.0,3.0,0.0,2.0,0.0,0.0,-1.0,3,0,2,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,11.0,11.0,78.0,170.0,0.7,0.7,5.0,5.0,22.333334,22.333334,12.0
Wererat,MM,209.0,humanoid,medium,generic,N,2.0,2,450.0,0.0,2.0,1.0,0.0,0.0,-1.0,0,2,1,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,12.0,12.0,33.0,66.0,0.3,0.3,4.0,4.0,10.0,10.0,
Weretiger,MM,210.0,humanoid,medium,generic,N,4.0,2,1100.0,3.0,2.0,3.0,0.0,1.0,0.0,3,2,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,12.0,12.0,120.0,240.0,1.5,1.5,5.0,5.0,17.833334,17.833334,13.0
Werewolf,MM,211.0,humanoid,medium,generic,N,3.0,2,700.0,2.0,1.0,2.0,0.0,0.0,0.0,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,12.0,58.5,117.0,0.8,0.8,4.0,4.0,13.0,13.0,
White Dragon Wyrmling,MM,102.0,dragon,medium,generic,N,2.0,2,450.0,2.0,0.0,2.0,-3.0,0.0,0.0,2,2,4,-3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,16.0,16.0,32.5,32.5,1.5,1.5,4.0,4.0,21.666666,21.666666,12.0
Wight,MM,300.0,undead,medium,generic,N,3.0,2,700.0,2.0,2.0,3.0,0.0,1.0,2.0,2,2,3,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,2,14.0,14.0,45.0,90.0,1.7,1.7,4.0,4.0,15.0,15.0,13.0
Will-o'-Wisp,MM,301.0,undead,tiny,generic,N,2.0,2,450.0,-5.0,9.0,0.0,1.0,2.0,0.0,-5,9,0,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,0.7,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,9,19.0,19.0,22.5,22.5,1.2,1.2,4.0,4.0,9.0,9.0,
Winged Kobold,MM,195.0,humanoid,small,generic,N,0.25,2,50.0,-2.0,3.0,-1.0,-1.0,-2.0,-1.0,-2,3,-1,-1,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,13.0,13.0,7.5,7.5,-0.7,-0.7,5.0,6.0,6.5,6.5,
Winter Wolf,MM,340.0,monstrosity,large,generic,N,3.0,2,700.0,4.0,1.0,2.0,-2.0,1.0,-1.0,4,1,2,-2,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13.0,13.0,75.0,75.0,0.8,0.8,6.0,7.0,19.333334,19.333334,12.0
Wolf,MM,341.0,beast,medium,generic,N,0.25,2,50.0,1.0,2.0,1.0,-4.0,1.0,-2.0,1,2,1,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,13.0,13.0,11.0,11.0,-0.2,-0.2,4.0,5.0,7.0,7.0,
Worg,MM,341.0,monstrosity,large,generic,N,0.5,2,100.0,3.0,1.0,1.0,-2.0,0.0,-1.0,3,1,1,-2,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13.0,13.0,26.0,26.0,0.3,0.3,5.0,6.0,10.0,10.0,
Wraith,MM,302.0,undead,medium,generic,N,5.0,3,1800.0,-2.0,3.0,3.0,1.0,2.0,2.0,-2,3,3,1,2,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8,0.8,0.8,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,3,13.0,13.0,67.5,101.3,1.5,1.5,6.0,6.0,21.0,21.0,
Wyvern,MM,303.0,dragon,large,generic,N,6.0,3,2300.0,4.0,0.0,3.0,-3.0,1.0,-2.0,4,0,3,-3,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,13.0,13.0,110.5,110.5,0.5,0.5,7.0,7.0,48.5,48.5,15.0
Xorn,MM,304.0,elemental,medium,generic,N,5.0,3,1800.0,3.0,0.0,6.0,0.0,0.0,0.0,3,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,19.0,19.0,73.5,110.3,1.5,1.5,6.0,6.0,31.0,31.0,
Yeti,MM,305.0,monstrosity,large,generic,N,3.0,2,700.0,4.0,1.0,3.0,-1.0,1.0,-2.0,4,1,3,-1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12.0,12.0,51.0,51.0,1.0,1.0,6.0,6.0,32.5,32.5,13.0
Yochlol,MM,65.0,fiend,medium,generic,N,10.0,4,5900.0,2.0,2.0,4.0,1.0,2.0,2.0,2,6,4,5,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2,15.0,15.0,136.0,170.0,4.8,8.8,6.0,6.0,53.0,53.0,14.0
Young Black Dragon,MM,88.0,dragon,large,generic,N,7.0,3,2900.0,4.0,2.0,3.0,1.0,0.0,2.0,4,5,6,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,18.0,18.0,127.5,127.5,4.0,4.0,7.0,7.0,60.0,60.0,14.0
Young Blue Dragon,MM,91.0,dragon,large,generic,N,9.0,4,5000.0,5.0,0.0,4.0,2.0,1.0,3.0,5,4,8,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18.0,18.0,152.0,152.0,5.2,5.2,9.0,9.0,66.666664,66.666664,16.0
Young Brass Dragon,MM,105.0,dragon,large,generic,N,6.0,3,2300.0,4.0,0.0,3.0,1.0,0.0,2.0,4,3,6,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,17.0,17.0,110.5,110.5,3.7,3.7,7.0,7.0,52.666668,52.666668,14.0
Young Bronze Dragon,MM,108.0,dragon,large,generic,N,8.0,3,3900.0,5.0,0.0,4.0,2.0,1.0,3.0,5,3,7,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18.0,18.0,142.5,142.5,4.5,4.5,8.0,8.0,63.333332,63.333332,15.0
Young Copper Dragon,MM,111.0,dragon,large,generic,N,7.0,3,2900.0,4.0,1.0,3.0,3.0,1.0,2.0,4,4,6,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17.0,17.0,119.0,119.0,4.3,4.3,7.0,7.0,51.333332,51.333332,14.0
Young Gold Dragon,MM,115.0,dragon,large,generic,N,10.0,4,5900.0,6.0,2.0,5.0,3.0,1.0,5.0,6,6,9,3,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,18.0,18.0,178.5,178.5,6.3,6.3,10.0,10.0,65.333336,65.333336,17.0
Young Green Dragon,MM,94.0,dragon,large,generic,N,8.0,3,3900.0,4.0,1.0,3.0,3.0,1.0,2.0,4,4,6,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,18.0,18.0,136.0,136.0,4.3,4.3,7.0,7.0,52.666668,52.666668,14.0
