Monster,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Mud Mephit,MM (2024),207.0,Elemental,Small,generic,N,0.25,2,37.0,-1.0,1.0,1.0,-1.0,0.0,-2.0,-1,1,1,-1,0,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,13.5,13.5,-0.3,-0.3,3.0,3.0,4.5,4.5,
Mule,MM (2024),365.0,Beast,Medium,generic,N,0.125,2,19.0,2.0,0.0,1.0,-4.0,0.0,-3.0,4,0,1,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,11.0,11.0,-0.3,-0.3,4.0,4.0,4.5,4.5,
Mummy,MM (2024),219.0,Undead,Medium,generic,N,3.0,2,600.0,3.0,-1.0,2.0,-2.0,1.0,1.0,3,-1,2,-2,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,11.0,12.0,58.5,58.5,1.0,1.0,5.0,5.0,38.0,38.0,11.0
Mummy Lord,MM (2024),221.0,Undead,Medium,generic,L,15.0,5,13000.0,4.0,0.0,3.0,0.0,4.0,3.0,4,0,3,5,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,17.0,19.0,187.5,277.5,4.0,8.0,9.0,9.0,126.5,177.09999,17.0
Mummy Lord,MM (2024),221.0,Undead,Medium,generic,LL,16.0,5,15000.0,4.0,0.0,3.0,0.0,4.0,3.0,4,0,3,5,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,17.0,19.0,187.5,307.5,4.0,8.0,9.0,9.0,152.0,212.8,17.0
Myconid Adult,MM (2024),223.0,Plant,Medium,generic,N,0.5,2,75.0,0.0,0.0,1.0,0.0,1.0,-2.0,0,0,1,0,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,16.5,16.5,0.0,0.0,2.0,2.0,8.0,8.0,
Myconid Sovereign,MM (2024),223.0,Plant,Large,generic,N,2.0,2,300.0,1.0,0.0,2.0,1.0,2.0,0.0,1,0,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,45.0,45.0,1.0,1.0,3.0,6.0,11.0,13.2,12.0
Myconid Spore Servant,MM (2024),223.0,Plant,Medium,generic,N,1.0,2,150.0,3.0,1.0,3.0,-4.0,-2.0,-5.0,3,1,3,-4,-2,-5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,37.5,37.5,-0.7,-0.7,5.0,5.0,9.0,9.0,
Myconid Sprout,MM (2024),222.0,Plant,Small,generic,N,0.0,2,7.0,-1.0,0.0,0.0,-1.0,0.0,-3.0,-1,0,0,-1,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,3.5,3.5,-0.8,-0.8,1.0,1.0,4.0,4.0,
Nalfeshnee,MM (2024),224.0,Fiend,Large,generic,N,13.0,5,10000.0,5.0,0.0,6.0,4.0,1.0,2.0,5,0,11,9,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,5.0,18.0,18.0,184.0,230.0,6.3,10.3,10.0,10.0,137.0,137.0,15.0
Needle Blight,MM (2024),43.0,Plant,Medium,generic,N,0.25,2,37.0,1.0,1.0,1.0,-3.0,-1.0,-4.0,1,1,1,-3,-1,-4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,16.5,16.5,-0.8,-0.8,3.0,3.0,6.0,6.0,
Night Hag,MM (2024),225.0,Fiend,Medium,generic,N,5.0,3,1400.0,4.0,2.0,3.0,3.0,2.0,3.0,4,2,3,3,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,17.0,112.5,112.5,2.8,6.8,7.0,7.0,26.0,26.0,
Nightmare,MM (2024),226.0,Fiend,Large,generic,N,3.0,2,600.0,4.0,2.0,3.0,0.0,1.0,2.0,4,2,3,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,13.0,68.0,68.0,2.0,2.0,6.0,6.0,23.5,23.5,
Noble,MM (2024),227.0,Humanoid,Medium,generic,N,0.125,2,19.0,0.0,1.0,0.0,1.0,2.0,3.0,0,1,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,16.0,9.0,9.0,1.2,1.2,3.0,3.0,5.5,5.5,
Noble Prodigy,MM (2024),227.0,Humanoid,Medium,generic,N,10.0,4,5700.0,-1.0,3.0,1.0,2.0,2.0,4.0,-1,7,5,2,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,16.0,20.0,148.5,148.5,4.5,4.5,8.0,8.0,54.0,75.6,
Nothic,MM (2024),228.0,Aberration,Medium,generic,N,2.0,2,300.0,2.0,3.0,3.0,1.0,0.0,-1.0,2,3,3,1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,15.0,45.0,45.0,1.3,1.3,5.0,5.0,17.5,17.5,13.0
Nycaloth,MM (2024),229.0,Fiend,Large,generic,N,9.0,4,4500.0,5.0,0.0,4.0,1.0,0.0,2.0,5,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,4.0,18.0,22.0,152.0,152.0,2.0,10.0,9.0,11.0,57.0,57.0,
Ochre Jelly,MM (2024),230.0,Ooze,Large,generic,N,2.0,2,300.0,2.0,-2.0,2.0,-4.0,-2.0,-5.0,2,-2,2,-4,-2,-5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0,8.0,8.0,52.5,52.5,-1.5,-1.5,4.0,4.0,29.166666,29.166666,
Octopus,MM (2024),365.0,Beast,Small,generic,N,0.0,2,7.0,-3.0,2.0,0.0,-4.0,0.0,-3.0,-3,2,0,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,14.0,3.5,3.5,-1.3,-1.3,4.0,4.0,1.0,1.0,
Ogre,MM (2024),231.0,Giant,Large,generic,N,2.0,2,300.0,4.0,-1.0,3.0,-3.0,-2.0,-2.0,4,-1,3,-3,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,11.0,11.0,68.0,68.0,-0.2,-0.2,6.0,6.0,13.0,13.0,
Ogre Zombie,MM (2024),346.0,Undead,Large,generic,N,2.0,2,300.0,4.0,-2.0,4.0,-4.0,-2.0,-3.0,4,-2,4,-4,0,-3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,8.0,8.0,85.5,92.5,-0.2,-0.2,6.0,6.0,13.0,13.0,
Ogrillon Ogre,MM (2024),231.0,Giant,Large,generic,N,1.0,2,150.0,3.0,0.0,2.0,-2.0,-1.0,0.0,3,0,2,-2,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,52.5,52.5,0.3,0.3,5.0,5.0,7.5,7.5,
Oni,MM (2024),232.0,Fiend,Large,generic,N,7.0,3,2600.0,4.0,0.0,3.0,2.0,1.0,2.0,4,3,6,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,21.0,119.0,149.0,4.0,8.0,7.0,9.0,39.0,39.0,13.0
Otyugh,MM (2024),233.0,Aberration,Large,generic,N,5.0,3,1400.0,3.0,0.0,4.0,-2.0,1.0,-2.0,3,0,7,-2,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,14.0,104.5,118.5,1.2,1.2,6.0,6.0,35.0,35.0,14.0
Owl,MM (2024),366.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,1.0,-1.0,-4.0,1.0,-2.0,-4,1,-1,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,13.0,1.5,1.5,-1.5,-1.5,3.0,3.0,1.0,1.0,
Owlbear,MM (2024),234.0,Monstrosity,Large,generic,N,3.0,2,600.0,5.0,1.0,3.0,-4.0,1.0,-2.0,5,1,3,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,59.5,59.5,0.7,0.7,7.0,7.0,28.0,28.0,
Panther,MM (2024),366.0,Beast,Medium,generic,N,0.25,2,37.0,2.0,3.0,0.0,-4.0,2.0,-2.0,2,3,0,-4,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,17.0,13.5,13.5,0.2,4.2,4.0,8.0,6.5,6.5,
Pegasus,MM (2024),235.0,Celestial,Large,generic,N,2.0,2,300.0,4.0,2.0,3.0,0.0,2.0,1.0,4,4,5,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,59.5,59.5,3.3,3.3,6.0,6.0,12.5,12.5,
Performer,MM (2024),236.0,Humanoid,Medium,generic,N,0.5,2,75.0,1.0,3.0,1.0,1.0,2.0,3.0,1,5,1,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,27.5,33.5,2.5,2.5,5.0,5.0,6.5,6.5,
Performer Legend,MM (2024),237.0,Humanoid,Medium,generic,N,10.0,4,5700.0,1.0,5.0,2.0,2.0,3.0,5.0,1,9,2,6,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,20.0,20.0,162.5,201.5,5.7,5.7,9.0,9.0,61.5,61.5,17.0
Performer Maestro,MM (2024),237.0,Humanoid,Medium,generic,N,6.0,3,2000.0,1.0,4.0,2.0,1.0,2.0,4.0,1,7,2,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,18.0,18.0,110.5,124.5,3.3,3.3,7.0,7.0,44.666668,44.666668,
Peryton,MM (2024),238.0,Monstrosity,Medium,generic,N,2.0,2,300.0,3.0,1.0,1.0,-1.0,1.0,0.0,3,1,1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,17.0,33.0,33.0,0.8,0.8,5.0,5.0,24.5,24.5,
Phase Spider,MM (2024),239.0,Monstrosity,Large,generic,N,3.0,2,600.0,2.0,3.0,1.0,-2.0,0.0,-2.0,2,3,1,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,14.0,45.5,45.5,0.3,0.3,5.0,5.0,35.0,35.0,
Piercer,MM (2024),240.0,Aberration,Medium,generic,N,0.5,2,75.0,1.0,1.0,3.0,-5.0,-2.0,-4.0,1,1,3,-5,-2,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,15.0,22.5,22.5,-1.0,-1.0,3.0,3.0,7.1666665,7.1666665,11.0
Piranha,MM (2024),366.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,3.0,-1.0,-5.0,-2.0,-4.0,-4,3,-1,-5,-2,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,1.5,1.5,-2.2,-2.2,5.0,8.0,1.0,1.0,
Pirate,MM (2024),241.0,Humanoid,Medium,generic,N,1.0,2,150.0,0.0,3.0,1.0,-1.0,1.0,2.0,0,5,1,-1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,14.0,14.0,33.0,33.0,1.7,1.7,5.0,5.0,11.0,11.0,12.0
Pirate Admiral,MM (2024),242.0,Humanoid,Medium,generic,N,12.0,4,8200.0,2.0,6.0,2.0,1.0,2.0,4.0,6,10,2,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,20.0,22.0,182.0,182.0,5.5,5.5,10.0,10.0,84.0,84.0,
Pirate Captain,MM (2024),242.0,Humanoid,Medium,generic,N,6.0,3,2000.0,0.0,4.0,2.0,0.0,2.0,3.0,3,7,2,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.0,19.0,84.5,84.5,3.8,3.8,7.0,9.0,39.0,51.13333,14.0
Pit Fiend,MM (2024),243.0,Fiend,Large,generic,L,20.0,6,25000.0,8.0,2.0,7.0,6.0,4.0,7.0,8,8,7,6,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,21.0,21.0,337.5,457.5,7.7,11.7,14.0,14.0,137.83333,137.83333,21.0
Pixie,MM (2024),244.0,Fey,Tiny,generic,N,0.25,2,37.0,-4.0,5.0,-1.0,0.0,2.0,2.0,-4,5,-1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,15.0,9.0,9.0,0.7,4.7,4.0,4.0,1.0,1.0,
Pixie Wonderbringer,MM (2024),244.0,Fey,Tiny,generic,N,5.0,3,1400.0,-4.0,5.0,0.0,0.0,2.0,4.0,-4,5,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,15.0,60.0,120.0,1.2,5.2,7.0,7.0,30.0,30.0,
Planetar,MM (2024),245.0,Celestial,Large,generic,N,16.0,5,15000.0,7.0,5.0,7.0,4.0,6.0,7.0,12,5,12,4,11,12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,10.0,19.0,19.0,262.5,294.5,9.3,13.3,12.0,12.0,98.0,98.0,20.0
Plesiosaurus,MM (2024),366.0,Beast,Large,generic,N,2.0,2,300.0,4.0,2.0,3.0,-4.0,1.0,-3.0,4,2,3,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,13.0,68.0,68.0,0.5,0.5,6.0,6.0,11.0,11.0,
Polar Bear,MM (2024),367.0,Beast,Large,generic,N,2.0,2,300.0,5.0,2.0,3.0,-4.0,1.0,-2.0,5,2,3,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,42.5,42.5,0.8,0.8,7.0,7.0,9.5,9.5,
Poltergeist,MM (2024),246.0,Undead,Medium,generic,N,2.0,2,300.0,-5.0,2.0,0.0,0.0,0.0,2.0,-5,2,0,0,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,2.0,12.0,16.0,22.5,45.0,-0.2,3.8,4.0,6.0,16.0,16.0,12.0
Pony,MM (2024),367.0,Beast,Medium,generic,N,0.125,2,19.0,2.0,0.0,1.0,-4.0,0.0,-2.0,4,0,1,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,11.0,11.0,-0.2,-0.2,4.0,4.0,4.5,4.5,
Priest,MM (2024),248.0,Humanoid,Medium,generic,N,2.0,2,300.0,3.0,0.0,1.0,1.0,3.0,1.0,3,0,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,38.5,54.5,1.5,1.5,5.0,5.0,42.333332,42.333332,13.0
Priest Acolyte,MM (2024),247.0,Humanoid,Medium,generic,N,0.25,2,37.0,2.0,0.0,1.0,0.0,2.0,0.0,2,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,11.0,18.0,0.8,0.8,4.0,4.0,8.0,8.0,
Primeval Owlbear,MM (2024),234.0,Monstrosity,Huge,generic,N,7.0,3,2600.0,6.0,2.0,4.0,-1.0,2.0,-2.0,6,2,7,-1,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,16.0,126.0,126.0,2.8,6.8,9.0,9.0,41.0,41.0,15.0
Pseudodragon,MM (2024),249.0,Dragon,Tiny,generic,N,0.25,2,37.0,-2.0,2.0,1.0,0.0,1.0,0.0,-2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,16.0,10.5,10.5,0.3,0.3,4.0,4.0,9.0,9.0,
Psychic Gray Ooze,MM (2024),151.0,Ooze,Medium,generic,N,1.0,2,150.0,1.0,-1.0,3.0,0.0,-2.0,-4.0,1,-1,3,0,-2,-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,-1.0,9.0,9.0,37.5,37.5,-0.5,-0.5,3.0,3.0,15.0,15.0,10.0
Pteranodon,MM (2024),367.0,Beast,Medium,generic,N,0.25,2,37.0,1.0,2.0,0.0,-4.0,-1.0,-3.0,1,2,0,-4,-1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,17.0,13.5,13.5,-0.8,-0.8,4.0,4.0,6.0,6.0,
Purple Worm,MM (2024),250.0,Monstrosity,Gargantuan,generic,N,15.0,5,13000.0,9.0,-2.0,6.0,-5.0,-1.0,-3.0,9,-2,11,-5,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,20.0,247.5,247.5,2.3,2.3,14.0,14.0,108.5,108.5,19.0
Quaggoth,MM (2024),251.0,Monstrosity,Medium,generic,N,2.0,2,300.0,3.0,1.0,3.0,-2.0,1.0,-2.0,3,1,3,-2,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,45.0,45.0,0.7,0.7,5.0,7.0,20.0,20.0,
Quaggoth Thonot,MM (2024),251.0,Monstrosity,Medium,generic,N,3.0,2,600.0,3.0,1.0,3.0,-2.0,2.0,-2.0,3,1,3,-2,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,20.0,67.5,67.5,0.8,0.8,5.0,7.0,23.0,23.0,
Quasit,MM (2024),252.0,Fiend,Tiny,generic,N,1.0,2,150.0,-3.0,3.0,0.0,-2.0,0.0,0.0,-3,3,0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,3.0,13.0,14.0,25.0,50.0,-0.3,-0.3,5.0,5.0,5.5,5.5,
Questing Knight,MM (2024),184.0,Humanoid,Medium,generic,N,12.0,4,8200.0,5.0,3.0,3.0,0.0,1.0,4.0,9,3,7,0,5,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,18.0,18.0,202.5,202.5,5.3,5.3,9.0,9.0,103.5,103.5,
